17001001 ΛΟΓΟΙ ΛΟΓΟΙ ΛΟΓΟΙ
17001003 καταλειφθέντες καταλειφθέντες καταλειφθέντες
17001003 ἀπὸ ἀπὸ ἀπό
17001003 τῆς τῆς τῆς
17001003 αἰχμαλωσίας αἰχμαλωσίας αἰχμαλωσίας
17001003 ἐκεῖ ἐκεῖ ἐκεῖ
17001003 ἐν ἐν ἐν
17001003 τῇ τῇ τῇ
17001003 χώρᾳ, χώρᾳ χώρᾳ
17001003 ἐν ἐν ἐν
17001003 πόλει, πόλει πόλει
17001003 ἐν ἐν ἐν
17001003 πονηρίᾳ πονηρίᾳ πονηρίᾳ
17001003 μεγάλῃ μεγάλῃ μεγάλῃ
17001003 καὶ καὶ καί
17001003 ἐν ἐν ἐν
17001003 ὀνειδισμῷ, ὀνειδισμῷ ὀνειδισμῷ
17001003 καὶ καὶ καί
17001003 τείχη τείχη τείχη
17001003 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
17001003 καθῃρημένα, καθῃρημένα καθῃρημένα
17001003 καὶ καὶ καί
17001003 αἱ αἱ αἱ
17001003 πύλαι πύλαι πύλαι
17001003 αὐτῆς αὐτῆς αὐτῆς
17001003 ἐνεπρήσθησαν ἐνεπρήσθησαν ἐνεπρήσθησαν
17001003 ἐν ἐν ἐν
17001003 πυρί. πυρί πυρί
17001004 καὶ καὶ καί
17001004 ἐγένετο ἐγένετο ἐγένετο
17001004 ἐν ἐν ἐν
17001004 τῷ τῷ τῷ
17001004 ἀκοῦσαί ἀκοῦσαί ἀκοῦσαί
17001004 με με με
17001004 τοὺς τοὺς τούς
17001004 λόγους λόγους λόγους
17001004 τούτους τούτους τούτους
17001004 ἐκάθισα ἐκάθισα ἐκάθισα
17001004 καὶ καὶ καί
17001004 ἔκλαυσα ἔκλαυσα ἔκλαυσα
17001004 καὶ καὶ καί
17001004 ἐπένθησα ἐπένθησα ἐπένθησα
17001004 ἡμέρας, ἡμέρας ἡμέρας
17001004 καὶ καὶ καί
17001004 ἤμην ἤμην ἤμην
17001004 νηστεύων νηστεύων νηστεύων
17001004 καὶ καὶ καί
17001004 προσευχόμενος προσευχόμενος προσευχόμενος
17001004 ἐνώπιον ἐνώπιον ἐνώπιον
17001004 θεοῦ θεοῦ θεοῦ
17001004 τοῦ τοῦ τοῦ
17001004 οὐρανοῦ. οὐρανοῦ οὐρανοῦ
17001005 καὶ καὶ καί
17001005 εἶπα εἶπα εἶπα
17001005 Μὴ Μὴ Μή
17001005 δή, δή δή
17001005 Κύριε Κύριε Κύριε
17001005 ὁ ὁ ὁ
17001005 θεὸς θεὸς θεός
17001005 τοῦ τοῦ τοῦ
17001005 οὐρανοῦ οὐρανοῦ οὐρανοῦ
17001005 ὁ ὁ ὁ
17001005 ἰσχυρὸς ἰσχυρὸς ἰσχυρός
17001005 ὁ ὁ ὁ
17001005 μέγας μέγας μέγας
17001005 καὶ καὶ καί
17001005 φοβερός, φοβερός φοβερός
17001005 φυλάσσων φυλάσσων φυλάσσων
17001005 τὴν τὴν τήν
17001005 διαθήκην διαθήκην διαθήκην
17001005 καὶ καὶ καί
17001005 τὸ τὸ τό
17001005 ἔλεός ἔλεός ἔλεός
17001005 σου σου σου
17001005 τοῖς τοῖς τοῖς
17001005 ἀγαπῶσιν ἀγαπῶσιν ἀγαπῶσιν
17001005 αὐτὸν αὐτὸν αὐτόν
17001005 καὶ καὶ καί
17001005 τοῖς τοῖς τοῖς
17001005 φυλάσσουσιν φυλάσσουσιν φυλάσσουσιν
17001005 τὰς τὰς τάς
17001005 ἐντολὰς ἐντολὰς ἐντολάς
17001005 αὐτοῦ· αὐτοῦ αὐτοῦ
17001006 ἔστω ἔστω ἔστω
17001006 δὴ δὴ δή
17001006 τὸ τὸ τό
17001006 οὖς οὖς οὖς
17001006 σου σου σου
17001006 προσέχον προσέχον προσέχον
17001006 καὶ καὶ καί
17001006 οἱ οἱ οἱ
17001006 ὀφθαλμοί ὀφθαλμοί ὀφθαλμοί
17001006 σου σου σου
17001006 ἀνεῳγμένοι ἀνεῳγμένοι ἀνεῳγμένοι
17001006 τοῦ τοῦ τοῦ
17001006 ἀκοῦσαι ἀκοῦσαι ἀκοῦσαι
17001006 προσευχὴν προσευχὴν προσευχήν
17001006 δούλου δούλου δούλου
17001006 σου, σου σου
17001006 ἣν ἣν ἥν
17001006 ἐγὼ ἐγὼ ἐγώ
17001006 προσεύχομαι προσεύχομαι προσεύχομαι
17001006 ἐνώπιόν ἐνώπιόν ἐνώπιόν
17001006 σου σου σου
17001006 σήμερον σήμερον σήμερον
17001006 ἡμέραν ἡμέραν ἡμέραν
17001006 καὶ καὶ καί
17001006 νύκτα νύκτα νύκτα
17001006 περὶ περὶ περί
17001006 υἱῶν υἱῶν υἱῶν
17001006 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
17001006 δούλων δούλων δούλων
17001006 σου, σου σου
17001006 καὶ καὶ καί
17001006 ἐξαγορεύων ἐξαγορεύων ἐξαγορεύων
17001006 ἐπὶ ἐπὶ ἐπί
17001006 ἁμαρτίαις ἁμαρτίαις ἁμαρτίαις
17001006 υἱῶν υἱῶν υἱῶν
17001006 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
17001006 ἃς ἃς ἅς
17001006 ἡμάρτομέν ἡμάρτομέν ἡμάρτομέν
17001006 σοι, σοι σοι
17001006 καὶ καὶ καί
17001006 ἐγὼ ἐγὼ ἐγώ
17001006 καὶ καὶ καί
17001006 ὁ ὁ ὁ
17001006 οἶκος οἶκος οἶκος
17001006 πατρός πατρός πατρός
17001006 μου μου μου
17001006 ἡμάτομέν. ἡμάτομέν ἡμάτομέν
17001007 διαλύσει διαλύσει διαλύσει
17001007 διελύσαμεν, διελύσαμεν διελύσαμεν
17001007 καὶ καὶ καί
17001007 οὐκ οὐκ οὐ
17001007 ἐφυλάξαμεν ἐφυλάξαμεν ἐφυλάξαμεν
17001007 τὰς τὰς τάς
17001007 ἐντολὰς ἐντολὰς ἐντολάς
17001007 καὶ καὶ καί
17001007 τὰ τὰ τά
17001007 προστάγματα προστάγματα προστάγματα
17001007 καὶ καὶ καί
17001007 τὰ τὰ τά
17001007 κρίματα κρίματα κρίματα
17001007 ἃ ἃ ἅ
17001007 ἐνετείλω ἐνετείλω ἐνετείλω
17001007 τῷ τῷ τῷ
17001007 Μωυσῇ Μωυσῇ Μωυσῇ
17001007 παιδί παιδί παιδί
17001007 σου. σου σου
17001008 μνήσθητι μνήσθητι μνήσθητι
17001008 δὴ δὴ δή
17001008 τὸν τὸν τόν
17001008 λόγον λόγον λόγον
17001008 ὃν ὃν ὅν
17001008 ἐνετείλω ἐνετείλω ἐνετείλω
17001008 τῷ τῷ τῷ
17001008 Μωυσῇ Μωυσῇ Μωυσῇ
17001008 παιδί παιδί παιδί
17001008 σου σου σου
17001008 λέγων λέγων λέγων
17001008 Ὑμεῖς Ὑμεῖς Ὑμεῖς
17001008 ἐὰν ἐὰν ἐάν
17001008 ἀσυνθετήσητε, ἀσυνθετήσητε ἀσυνθετήσητε
17001008 ἐγὼ ἐγὼ ἐγώ
17001008 διασκορπιῶ διασκορπιῶ διασκορπιῶ
17001008 ὑμᾶς ὑμᾶς ὑμᾶς
17001008 ἐν ἐν ἐν
17001008 τοῖς τοῖς τοῖς
17001008 λαοῖς· λαοῖς λαοῖς
17001009 καὶ καὶ καί
17001009 ἐὰν ἐὰν ἐάν
17001009 ἐπιστρέψητε ἐπιστρέψητε ἐπιστρέψητε
17001009 πρὸς πρὸς πρός
17001009 μέ, μέ μέ
17001009 καὶ καὶ καί
17001009 φυλάξητε φυλάξητε φυλάξητε
17001009 τὰς τὰς τάς
17001009 ἐντολάς ἐντολάς ἐντολάς
17001009 μου μου μου
17001009 καὶ καὶ καί
17001009 ποιήσητε ποιήσητε ποιήσητε
17001009 αὐτάς, αὐτάς αὐτάς
17001009 ἐὰν ἐὰν ἐάν
17001009 ᾖ ᾖ ᾖ
17001009 ἡ ἡ ἡ
17001009 διασπορὰ διασπορὰ διασπορά
17001009 ὑμῶν ὑμῶν ὑμῶν
17001009 ἀπ’ ἀπ’ ἀπό
17001009 ἄκρου ἄκρου ἄκρου
17001009 τοῦ τοῦ τοῦ
17001009 οὐρανοῦ, οὐρανοῦ οὐρανοῦ
17001009 ἐκεῖθεν ἐκεῖθεν ἐκεῖθεν
17001009 συνάξω συνάξω συνάξω
17001009 αὐτούς, αὐτούς αὐτούς
17001009 καὶ καὶ καί
17001009 εἰσάξω εἰσάξω εἰσάξω
17001009 αὐτοὺς αὐτοὺς αὐτούς
17001009 εἰς εἰς εἰς
17001009 τὸν τὸν τόν
17001009 τόπον τόπον τόπον
17001009 ὃν ὃν ὅν
17001009 ἐξελεξάμην ἐξελεξάμην ἐξελεξάμην
17001009 κατασκηνῶσαι κατασκηνῶσαι κατασκηνῶσαι
17001009 τὸ τὸ τό
17001009 ὄνομά ὄνομά ὄνομά
17001009 μου μου μου
17001009 ἐκεῖ. ἐκεῖ ἐκεῖ
17001010 καὶ καὶ καί
17001010 αὐτοὶ αὐτοὶ αὐτοί
17001010 παῖδές παῖδές παῖδές
17001010 σου σου σου
17001010 καὶ καὶ καί
17001010 λαός λαός λαός
17001010 σου, σου σου
17001010 οὓς οὓς οὕς
17001010 ἐλυτρώσω ἐλυτρώσω ἐλυτρώσω
17001010 ἐν ἐν ἐν
17001010 τῇ τῇ τῇ
17001010 δυνάμει δυνάμει δυνάμει
17001010 σου σου σου
17001010 τῇ τῇ τῇ
17001010 μεγάλῃ μεγάλῃ μεγάλῃ
17001010 καὶ καὶ καί
17001010 ἐν ἐν ἐν
17001010 τῇ τῇ τῇ
17001010 χειρί χειρί χειρί
17001010 σου σου σου
17001010 τῇ τῇ τῇ
17001010 κραταιᾷ. κραταιᾷ κραταιᾷ
17001011 μὴ μὴ μή
17001011 δή, δή δή
17001011 ἀλλ’ ἀλλ’ ἀλλά
17001011 ἔστω ἔστω ἔστω
17001011 τὸ τὸ τό
17001011 οὖς οὖς οὖς
17001011 σου σου σου
17001011 προσέχον προσέχον προσέχον
17001011 εἰς εἰς εἰς
17001011 τὴν τὴν τήν
17001011 προσευχὴν προσευχὴν προσευχήν
17001011 τοῦ τοῦ τοῦ
17001011 δούλου δούλου δούλου
17001011 σου σου σου
17001011 καὶ καὶ καί
17001011 εἰς εἰς εἰς
17001011 τὴν τὴν τήν
17001011 προσευχὴν προσευχὴν προσευχήν
17001011 παίδων παίδων παίδων
17001011 σου σου σου
17001011 τῶν τῶν τῶν
17001011 θελόντων θελόντων θελόντων
17001011 φοβεῖσθαι φοβεῖσθαι φοβεῖσθαι
17001011 τὸ τὸ τό
17001011 ὄνομά ὄνομά ὄνομά
17001011 σου· σου σου
17001011 καὶ καὶ καί
17001011 εὐόδωσον εὐόδωσον εὐόδωσον
17001011 δὴ δὴ δή
17001011 τῷ τῷ τῷ
17001011 παιδί παιδί παιδί
17001011 σου σου σου
17001011 σήμερον σήμερον σήμερον
17001011 καὶ καὶ καί
17001011 δὸς δὸς δός
17001011 αὐτὸν αὐτὸν αὐτόν
17001011 εἰς εἰς εἰς
17001011 οἰκτειρμοὺς οἰκτειρμοὺς οἰκτειρμούς
17001011 ἐνώπιον ἐνώπιον ἐνώπιον
17001011 τοῦ τοῦ τοῦ
17001011 ἀνδρὸς ἀνδρὸς ἀνδρός
17001011 τούτου. τούτου τούτου
17001011 καὶ καὶ καί
17001011 ἐγὼ ἐγὼ ἐγώ
17001011 ἤμην ἤμην ἤμην
17001011 εὐνοῦχος εὐνοῦχος εὐνοῦχος
17001011 τῷ τῷ τῷ
17001011 βασιλεῖ. βασιλεῖ βασιλεῖ
17002001 Καὶ Καὶ Καί
17002001 ἐγένετο ἐγένετο ἐγένετο
17002001 ἐν ἐν ἐν
17002001 μηνὶ μηνὶ μηνί
17002001 Νισὰν Νισὰν Νισάν
17002001 ἔτους ἔτους ἔτους
17002001 εἰκοστοῦ εἰκοστοῦ εἰκοστοῦ
17002001 Ἀρσαθερθὰ Ἀρσαθερθὰ Ἀρσαθερθά
17002001 βασιλεῖ βασιλεῖ βασιλεῖ
17002001 καὶ καὶ καί
17002001 ἦν ἦν ἦν
17002001 οἶνος οἶνος οἶνος
17002001 ἐνώπιον ἐνώπιον ἐνώπιον
17002001 ἐμοῦ, ἐμοῦ ἐμοῦ
17002001 καὶ καὶ καί
17002001 ἔλαβον ἔλαβον ἔλαβον
17002001 τὸν τὸν τόν
17002001 οἶνον οἶνον οἶνον
17002001 καὶ καὶ καί
17002001 ἔδωκα ἔδωκα ἔδωκα
17002001 τῷ τῷ τῷ
17002001 βασιλεῖ, βασιλεῖ βασιλεῖ
17002001 καὶ καὶ καί
17002001 οὐκ οὐκ οὐ
17002001 ἦν ἦν ἦν
17002001 ἕτερος ἕτερος ἕτερος
17002001 ἐνώπιον ἐνώπιον ἐνώπιον
17002001 αὐτοῦ, αὐτοῦ αὐτοῦ
17002002 καὶ καὶ καί
17002002 εἶπέν εἶπέν εἶπέν
17002002 μοι μοι μοι
17002002 ὁ ὁ ὁ
17002002 βασιλεύς βασιλεύς βασιλεύς
17002002 Διὰ Διὰ Διά
17002002 τί τί τί
17002002 τὸ τὸ τό
17002002 πρόσωπόν πρόσωπόν πρόσωπόν
17002002 σου σου σου
17002002 πονηρόν, πονηρόν πονηρόν
17002002 καὶ καὶ καί
17002002 οὐκ οὐκ οὐ
17002002 εἶ εἶ εἶ
17002002 μετριάζων; μετριάζων μετριάζων
17002002 οὐκ οὐκ οὐ
17002002 ἔστιν ἔστιν ἐστί(ν)
17002002 τοῦτο τοῦτο τοῦτο
17002002 εἰ εἰ εἰ
17002002 μὴ μὴ μή
17002002 πονηρία πονηρία πονηρία
17002002 καρδίας. καρδίας καρδίας
17002002 καὶ καὶ καί
17002002 ἐφοβήθην ἐφοβήθην ἐφοβήθην
17002002 πολὺ πολὺ πολύ
17002002 σφόδρα, σφόδρα σφόδρα
17002003 καὶ καὶ καί
17002003 εἶπα εἶπα εἶπα
17002003 τῷ τῷ τῷ
17002003 βασιλεῖ βασιλεῖ βασιλεῖ
17002003 Ὁ Ὁ Ὁ
17002003 βασιλεὺς βασιλεὺς βασιλεύς
17002003 εἰς εἰς εἰς
17002003 τὸν τὸν τόν
17002003 αἰῶνα αἰῶνα αἰῶνα
17002003 ζήτω. ζήτω ζήτω
17002003 διὰ διὰ διά
17002003 τί τί τί
17002003 οὐ οὐ οὐ
17002003 μὴ μὴ μή
17002003 γένηται γένηται γένηται
17002003 πονηρὸν πονηρὸν πονηρόν
17002003 τὸ τὸ τό
17002003 πρόσωπόν πρόσωπόν πρόσωπόν
17002003 μου, μου μου
17002003 διότι διότι διότι
17002003 ἡ ἡ ἡ
17002003 πόλις, πόλις πόλις
17002003 οἶκος οἶκος οἶκος
17002003 μνημείων μνημείων μνημείων
17002003 πατέρων πατέρων πατέρων
17002003 μου, μου μου
17002003 ἠρημώθη ἠρημώθη ἠρημώθη
17002003 καὶ καὶ καί
17002003 αἱ αἱ αἱ
17002003 πύλαι πύλαι πύλαι
17002003 αὐτῆς αὐτῆς αὐτῆς
17002003 κατεβρώθησαν κατεβρώθησαν κατεβρώθησαν
17002003 ἐν ἐν ἐν
17002003 πυρί; πυρί πυρί
17002004 καὶ καὶ καί
17002004 εἶπέν εἶπέν εἶπέν
17002004 μοι μοι μοι
17002004 ὁ ὁ ὁ
17002004 βασιλεύς βασιλεύς βασιλεύς
17002004 Περὶ Περὶ Περί
17002004 τίνος τίνος τίνος
17002004 τοῦτο τοῦτο τοῦτο
17002004 συνζητεῖς; συνζητεῖς συνζητεῖς
17002004 καὶ καὶ καί
17002004 προσηυξάμην προσηυξάμην προσηυξάμην
17002004 πρὸς πρὸς πρός
17002004 τὸν τὸν τόν
17002004 θεὸν θεὸν θεόν
17002004 τοῦ τοῦ τοῦ
17002004 οὐρανοῦ, οὐρανοῦ οὐρανοῦ
17002005 καὶ καὶ καί
17002005 εἶπα εἶπα εἶπα
17002005 τῷ τῷ τῷ
17002005 βασιλεῖ βασιλεῖ βασιλεῖ
17002005 Εἰ Εἰ Εἰ
17002005 ἐπὶ ἐπὶ ἐπί
17002005 τὸν τὸν τόν
17002005 βασιλέα βασιλέα βασιλέα
17002005 ἀγαθόν, ἀγαθόν ἀγαθόν
17002005 καὶ καὶ καί
17002005 εἰ εἰ εἰ
17002005 ἀγαθυνθήσεται ἀγαθυνθήσεται ἀγαθυνθήσεται
17002005 ὁ ὁ ὁ
17002005 παῖς παῖς παῖς
17002005 σου σου σου
17002005 ἐνώπιόν ἐνώπιόν ἐνώπιόν
17002005 σου σου σου
17002005 ὥστε ὥστε ὥστε
17002005 πέμψαι πέμψαι πέμψαι
17002005 αὐτὸν αὐτὸν αὐτόν
17002005 εἰς εἰς εἰς
17002005 Ἰουδά, Ἰουδά Ἰουδά
17002005 εἰς εἰς εἰς
17002005 πόλιν πόλιν πόλιν
17002005 μνημείων μνημείων μνημείων
17002005 πατέρων πατέρων πατέρων
17002005 μου, μου μου
17002005 καὶ καὶ καί
17002005 ἀνοικοδομήσω ἀνοικοδομήσω ἀνοικοδομήσω
17002005 αὐτήν. αὐτήν αὐτήν
17002006 καὶ καὶ καί
17002006 εἶπέν εἶπέν εἶπέν
17002006 μοι μοι μοι
17002006 ὁ ὁ ὁ
17002006 βασιλεὺς βασιλεὺς βασιλεύς
17002006 καὶ καὶ καί
17002006 ἡ ἡ ἡ
17002006 παλλακὴ παλλακὴ παλλακή
17002006 ἡ ἡ ἡ
17002006 καθημένη καθημένη καθημένη
17002006 ἐχόμενα ἐχόμενα ἐχόμενα
17002006 αὐτοῦ αὐτοῦ αὐτοῦ
17002006 Ἕως Ἕως Ἕως
17002006 πότε πότε πότε
17002006 ἔσται ἔσται ἔσται
17002006 ἡ ἡ ἡ
17002006 πορεία πορεία πορεία
17002006 σου, σου σου
17002006 καὶ καὶ καί
17002006 πότε πότε πότε
17002006 ἐπιστρέψεις; ἐπιστρέψεις ἐπιστρέψεις
17002006 καὶ καὶ καί
17002006 ἠγαθύνθη ἠγαθύνθη ἠγαθύνθη
17002006 ἐνώπιον ἐνώπιον ἐνώπιον
17002006 τοῦ τοῦ τοῦ
17002006 βασιλέως, βασιλέως βασιλέως
17002006 καὶ καὶ καί
17002006 ἀπέστειλέν ἀπέστειλέν ἀπέστειλέν
17002006 με, με με
17002006 καὶ καὶ καί
17002006 ἔδωκα ἔδωκα ἔδωκα
17002006 αὐτῷ αὐτῷ αὐτῷ
17002006 ὅρον. ὅρον ὅρον
17002007 καὶ καὶ καί
17002007 εἶπα εἶπα εἶπα
17002007 τῷ τῷ τῷ
17002007 βασιλεῖ βασιλεῖ βασιλεῖ
17002007 Εἰ Εἰ Εἰ
17002007 ἐπὶ ἐπὶ ἐπί
17002007 τὸν τὸν τόν
17002007 βασιλέα βασιλέα βασιλέα
17002007 ἀγαθόν, ἀγαθόν ἀγαθόν
17002007 ἐπιστολὰς ἐπιστολὰς ἐπιστολάς
17002007 δότω δότω δότω
17002007 μοι μοι μοι
17002007 πρὸς πρὸς πρός
17002007 τοὺς τοὺς τούς
17002007 ἐπάρχους ἐπάρχους ἐπάρχους
17002007 πέραν πέραν πέραν
17002007 τοῦ τοῦ τοῦ
17002007 ποταμοῦ, ποταμοῦ ποταμοῦ
17002007 ὥστε ὥστε ὥστε
17002007 παραγαγεῖν παραγαγεῖν παραγαγεῖν
17002007 με με με
17002007 ἕως ἕως ἕως
17002007 ἔλθω ἔλθω ἔλθω
17002007 ἐπὶ ἐπὶ ἐπί
17002007 Ἰουδά, Ἰουδά Ἰουδά
17002008 καὶ καὶ καί
17002008 ἐπιστολὴν ἐπιστολὴν ἐπιστολήν
17002008 ἐπὶ ἐπὶ ἐπί
17002008 Ἀσὰφ Ἀσὰφ Ἀσάφ
17002008 φύλακα φύλακα φύλακα
17002008 τοῦ τοῦ τοῦ
17002008 παραδείσου παραδείσου παραδείσου
17002008 ὅς ὅς ὅς
17002008 ἐστιν ἐστιν ἐστί(ν)
17002008 τῷ τῷ τῷ
17002008 βασιλεῖ, βασιλεῖ βασιλεῖ
17002008 ὥστε ὥστε ὥστε
17002008 δοῦναί δοῦναί δοῦναί
17002008 μοι μοι μοι
17002008 ξύλα ξύλα ξύλα
17002008 στεγάσαι στεγάσαι στεγάσαι
17002008 τὰς τὰς τάς
17002008 πύλας πύλας πύλας
17002008 καὶ καὶ καί
17002008 εἰς εἰς εἰς
17002008 τὸ τὸ τό
17002008 τεῖχος τεῖχος τεῖχος
17002008 τῆς τῆς τῆς
17002008 πόλεως πόλεως πόλεως
17002008 καὶ καὶ καί
17002008 εἰς εἰς εἰς
17002008 οἶκον οἶκον οἶκον
17002008 ὃν ὃν ὅν
17002008 εἰσελεύσομαι εἰσελεύσομαι εἰσελεύσομαι
17002008 εἰς εἰς εἰς
17002008 αὐτόν. αὐτόν αὐτόν
17002008 καὶ καὶ καί
17002008 ἔδωκέν ἔδωκέν ἔδωκέν
17002008 μοι μοι μοι
17002008 ὁ ὁ ὁ
17002008 βασιλεύς, βασιλεύς βασιλεύς
17002008 ὡς ὡς ὡς
17002008 χεὶρ χεὶρ χείρ
17002008 θεοῦ θεοῦ θεοῦ
17002008 ἡ ἡ ἡ
17002008 ἀγαθή. ἀγαθή ἀγαθή
17002009 Καὶ Καὶ Καί
17002009 ἦλθον ἦλθον ἦλθον
17002009 πρὸς πρὸς πρός
17002009 τοὺς τοὺς τούς
17002009 ἐπάρχους ἐπάρχους ἐπάρχους
17002009 πέραν πέραν πέραν
17002009 τοῦ τοῦ τοῦ
17002009 ποταμοῦ, ποταμοῦ ποταμοῦ
17002009 καὶ καὶ καί
17002009 ἔδωκα ἔδωκα ἔδωκα
17002009 αὐτοῖς αὐτοῖς αὐτοῖς
17002009 τὰς τὰς τάς
17002009 ἐπιστολὰς ἐπιστολὰς ἐπιστολάς
17002009 τοῦ τοῦ τοῦ
17002009 βασιλέως· βασιλέως βασιλέως
17002009 καὶ καὶ καί
17002009 ἀπέστειλεν ἀπέστειλεν ἀπέστειλεν
17002009 μετ’ μετ’ μετά
17002009 ἐμοῦ ἐμοῦ ἐμοῦ
17002009 ὁ ὁ ὁ
17002009 βασιλεὺς βασιλεὺς βασιλεύς
17002009 ἀρχηγοὺς ἀρχηγοὺς ἀρχηγούς
17002009 δυνάμεως δυνάμεως δυνάμεως
17002009 καὶ καὶ καί
17002009 ἱππεῖς. ἱππεῖς ἱππεῖς
17002010 καὶ καὶ καί
17002010 ἤκουσεν ἤκουσεν ἤκουσεν
17002010 Σαναβαλλὰτ Σαναβαλλὰτ Σαναβαλλάτ
17002010 Ἁρωνεί, Ἁρωνεί Ἁρωνεί
17002010 καὶ καὶ καί
17002010 πονηρὸν πονηρὸν πονηρόν
17002010 αὐτοῖς αὐτοῖς αὐτοῖς
17002010 ἐγένετο ἐγένετο ἐγένετο
17002010 ὅτι ὅτι ὅτι
17002010 ἥκει ἥκει ἥκει
17002010 ἄνθρωπος ἄνθρωπος ἄνθρωπος
17002010 ζητῆσαι ζητῆσαι ζητῆσαι
17002010 ἀγαθὸν ἀγαθὸν ἀγαθόν
17002010 τοῖς τοῖς τοῖς
17002010 υἱοῖς υἱοῖς υἱοῖς
17002010 Ἰσραήλ. Ἰσραήλ Ἰσραήλ
17002011 καὶ καὶ καί
17002011 ἦλθον ἦλθον ἦλθον
17002011 εἰς εἰς εἰς
17002011 Ἰερουσαλήμ, Ἰερουσαλήμ Ἰερουσαλήμ
17002011 καὶ καὶ καί
17002011 ἤμην ἤμην ἤμην
17002011 ἐκεῖ ἐκεῖ ἐκεῖ
17002011 ἡμέρας ἡμέρας ἡμέρας
17002011 τρεῖς. τρεῖς τρεῖς
17002012 καὶ καὶ καί
17002012 ἀνέστην ἀνέστην ἀνέστην
17002012 νυκτὸς νυκτὸς νυκτός
17002012 ἐγὼ ἐγὼ ἐγώ
17002012 καὶ καὶ καί
17002012 ἄνδρες ἄνδρες ἄνδρες
17002012 ὀλίγοι ὀλίγοι ὀλίγοι
17002012 μετ’ μετ’ μετά
17002012 ἐμοῦ, ἐμοῦ ἐμοῦ
17002012 καὶ καὶ καί
17002012 οὐκ οὐκ οὐ
17002012 ἀπήγγειλα ἀπήγγειλα ἀπήγγειλα
17002012 ἀνθρώπῳ ἀνθρώπῳ ἀνθρώπῳ
17002012 τί τί τί
17002012 ὁ ὁ ὁ
17002012 θεὸς θεὸς θεός
17002012 δίδωσιν δίδωσιν δίδωσιν
17002012 εἰς εἰς εἰς
17002012 καρδίαν καρδίαν καρδίαν
17002012 μου μου μου
17002012 τοῦ τοῦ τοῦ
17002012 ποιῆσαι ποιῆσαι ποιῆσαι
17002012 μετὰ μετὰ μετά
17002012 τοῦ τοῦ τοῦ
17002012 Ἰσραήλ, Ἰσραήλ Ἰσραήλ
17002012 καὶ καὶ καί
17002012 κτῆνος κτῆνος κτῆνος
17002012 οὐκ οὐκ οὐ
17002012 ἔστιν ἔστιν ἐστί(ν)
17002012 μετ’ μετ’ μετά
17002012 ἐμοῦ ἐμοῦ ἐμοῦ
17002012 εἰ εἰ εἰ
17002012 μὴ μὴ μή
17002012 τὸ τὸ τό
17002012 κτῆνος κτῆνος κτῆνος
17002012 ᾧ ᾧ ᾧ
17002012 ἐγὼ ἐγὼ ἐγώ
17002012 ἐπιβαίνω ἐπιβαίνω ἐπιβαίνω
17002012 ἐπ’ ἐπ’ ἐπί
