58001001 ΕΒΟΗΣΑ ΕΒΟΗΣΑ ΕΒΟΗΣΑ
58002013 τοῦ τοῦ τοῦ
58002013 ἡλίου· ἡλίου ἡλίου
58002013 ἐνέπαιζον ἐνέπαιζον ἐνέπαιζον
58002013 ταῖς ταῖς ταῖς
58002013 ἀνομίαις ἀνομίαις ἀνομίαις
58002013 αὐτῶν· αὐτῶν αὐτῶν
58002014 καθὰ καθὰ καθά
58002014 ἐποίουν ἐποίουν ἐποίουν
58002014 αὐτοί, αὐτοί αὐτοί
58002014 ἀπέναντι ἀπέναντι ἀπέναντι
58002014 τοῦ τοῦ τοῦ
58002014 ἡλίου ἡλίου ἡλίου
58002014 παρεδειγμάτισαν παρεδειγμάτισαν παρεδειγμάτισαν
58002014 ἀδικίας ἀδικίας ἀδικίας
58002014 αὐτῶν. αὐτῶν αὐτῶν
58002014 καὶ καὶ καί
58002014 θυγατέρες θυγατέρες θυγατέρες
58002014 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
58002014 βέβηλοι βέβηλοι βέβηλοι
58002014 κατὰ κατὰ κατά
58002014 τὸ τὸ τό
58002014 κρίμα κρίμα κρίμα
58002014 σου, σου σου
58002015 ἀνθ’ ἀνθ’ ἀντί
58002015 ὧν ὧν ὧν
58002015 αὐταὶ αὐταὶ αὐταί
58002015 ἐμιαίωσαν ἐμιαίωσαν ἐμιαίωσαν
58002015 αὑτὰς αὑτὰς αὑτάς
58002015 ἐν ἐν ἐν
58002015 φυρμῷ φυρμῷ φυρμῷ
58002015 ἀναμίξεως. ἀναμίξεως ἀναμίξεως
58002015 τὴν τὴν τήν
58002015 κοιλίαν κοιλίαν κοιλίαν
58002015 μου μου μου
58002015 καὶ καὶ καί
58002015 τὰ τὰ τά
58002015 σπλάγχνα σπλάγχνα σπλάγχνα
58002015 μου μου μου
58002015 πονῶ πονῶ πονῶ
58002015 ἐπὶ ἐπὶ ἐπί
58002015 τούτοις. τούτοις τούτοις
58002016 ἐγὼ ἐγὼ ἐγώ
58002016 δικαιώσω δικαιώσω δικαιώσω
58002016 σε, σε σε
58002016 ὁ ὁ ὁ
58002016 θεός, θεός θεός
58002016 ἐν ἐν ἐν
58002016 εὐθύτητι εὐθύτητι εὐθύτητι
58002016 καρδίας· καρδίας καρδίας
58002016 ὅτι ὅτι ὅτι
58002016 ἐν ἐν ἐν
58002016 τοῖς τοῖς τοῖς
58002016 κρίμασίν κρίμασίν κρίμασίν
58002016 σου σου σου
58002016 ἡ ἡ ἡ
58002016 δικαιοσύνη δικαιοσύνη δικαιοσύνη
58002016 σου, σου σου
58002016 ὁ ὁ ὁ
58002016 θεός. θεός θεός
58002017 ὅτι ὅτι ὅτι
58002017 ἀπέδωκας ἀπέδωκας ἀπέδωκας
58002017 τοῖς τοῖς τοῖς
58002017 ἁμαρτωλοῖς ἁμαρτωλοῖς ἁμαρτωλοῖς
58002017 κατὰ κατὰ κατά
58002017 τὰ τὰ τά
58002017 ἔργα ἔργα ἔργα
58002017 αὐτῶν, αὐτῶν αὐτῶν
58002017 καὶ καὶ καί
58002017 κατὰ κατὰ κατά
58002017 τὰς τὰς τάς
58002017 ἁμαρτίας ἁμαρτίας ἁμαρτίας
58002017 αὐτῶν αὐτῶν αὐτῶν
58002017 τὰς τὰς τάς
58002017 πονηρὰς πονηρὰς πονηράς
58002017 σφόδρα. σφόδρα σφόδρα
58002018 ἀνέκαλυψας ἀνέκαλυψας ἀνέκαλυψας
58002018 τὰς τὰς τάς
58002018 ἁμαρτίας ἁμαρτίας ἁμαρτίας
58002018 αὐτῶν, αὐτῶν αὐτῶν
58002018 ἵνα ἵνα ἵνα
58002018 φανῇ φανῇ φανῇ
58002018 τὸ τὸ τό
58002018 κρίμα κρίμα κρίμα
58002018 σου· σου σου
58002019 ἐξήλειψας ἐξήλειψας ἐξήλειψας
58002019 τὸ τὸ τό
58002019 μνημόσυνον μνημόσυνον μνημόσυνον
58002019 αὐτῶν αὐτῶν αὐτῶν
58002019 ἀπὸ ἀπὸ ἀπό
58002019 τῆς τῆς τῆς
58002019 γῆς. γῆς γῆς
58002019 ὁ ὁ ὁ
58002019 θεὸς θεὸς θεός
58002019 κριτὴς κριτὴς κριτής
58002019 δίκαιος, δίκαιος δίκαιος
58002019 καὶ καὶ καί
58002019 οὐ οὐ οὐ
58002019 θαυμάσει θαυμάσει θαυμάσει
58002019 πρόσωπον. πρόσωπον πρόσωπον
58002020 ὠνείδισαν ὠνείδισαν ὠνείδισαν
58002020 γὰρ γὰρ γάρ
58002020 ἔθνη ἔθνη ἔθνη
58002020 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
58002020 ἐν ἐν ἐν
58002020 καταπατήσει· καταπατήσει καταπατήσει
58002020 κατέσπασεν κατέσπασεν κατέσπασεν
58002020 τὸ τὸ τό
58002020 κάλλος κάλλος κάλλος
58002020 αὐτῆς αὐτῆς αὐτῆς
58002020 ἀπὸ ἀπὸ ἀπό
58002020 θρόνου θρόνου θρόνου
58002020 δόξης. δόξης δόξης
58002021 περιεζώσατο περιεζώσατο περιεζώσατο
58002021 σάκκον σάκκον σάκκον
58002021 ἀντὶ ἀντὶ ἀντί
58002021 ἐνδύματος ἐνδύματος ἐνδύματος
58002021 εὐπρεπείας, εὐπρεπείας εὐπρεπείας
58002021 σχοινίον σχοινίον σχοινίον
58002021 περὶ περὶ περί
58002021 τὴν τὴν τήν
58002021 κεφαλὴν κεφαλὴν κεφαλήν
58002021 αὐτῆς αὐτῆς αὐτῆς
58002021 ἀντὶ ἀντὶ ἀντί
58002021 στεφάνου. στεφάνου στεφάνου
58002022 περιείλατο περιείλατο περιείλατο
58002022 μίτραν μίτραν μίτραν
58002022 δόξης δόξης δόξης
58002022 ἣν ἣν ἥν
58002022 περιέθηκεν περιέθηκεν περιέθηκεν
58002022 αὐτῇ αὐτῇ αὐτῇ
58002022 ὁ ὁ ὁ
58002022 θεός· θεός θεός
58002023 ἐν ἐν ἐν
58002023 ἀτιμίᾳ ἀτιμίᾳ ἀτιμίᾳ
58002023 τὸ τὸ τό
58002023 κάλλος κάλλος κάλλος
58002023 αὐτῆς αὐτῆς αὐτῆς
58002023 ἀπερρίφη ἀπερρίφη ἀπερρίφη
58002023 ἐπὶ ἐπὶ ἐπί
58002023 τὴν τὴν τήν
58002023 γῆν. γῆν γῆν
58002024 καὶ καὶ καί
58002024 ἐγὼ ἐγὼ ἐγώ
58002024 εἶδον, εἶδον εἶδον
58002024 καὶ καὶ καί
58002024 ἐδεήθην ἐδεήθην ἐδεήθην
58002024 τοῦ τοῦ τοῦ
58002024 προσώπου προσώπου προσώπου
58002024 Κυρίου Κυρίου Κυρίου
58002024 καὶ καὶ καί
58002024 εἶπον εἶπον εἶπον
58002024 Ἱκάνωσον, Ἱκάνωσον Ἱκάνωσον
58002024 Κύριε, Κύριε Κύριε
58002024 τοῦ τοῦ τοῦ
58002024 βαρύνεσθαι βαρύνεσθαι βαρύνεσθαι
58002024 χεῖράς χεῖράς χεῖράς
58002024 σου σου σου
58002024 ἐπὶ ἐπὶ ἐπί
58002024 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
58002024 ἐν ἐν ἐν
58002024 ἐπαγωγῇ ἐπαγωγῇ ἐπαγωγῇ
58002024 ἐθνῶν. ἐθνῶν ἐθνῶν
58002025 ὅτι ὅτι ὅτι
58002025 ἐνέπαιξαν ἐνέπαιξαν ἐνέπαιξαν
58002025 καὶ καὶ καί
58002025 οὐκ οὐκ οὐ
58002025 ἐφείσαντο, ἐφείσαντο ἐφείσαντο
58002025 ἐν ἐν ἐν
58002025 ὀργῇ ὀργῇ ὀργῇ
58002025 καὶ καὶ καί
58002025 θυμῷ θυμῷ θυμῷ
58002025 μετὰ μετὰ μετά
58002025 μηνίσεως· μηνίσεως μηνίσεως
58002026 καὶ καὶ καί
58002026 συντελεσθήσονται, συντελεσθήσονται συντελεσθήσονται
58002026 ἐὰν ἐὰν ἐάν
58002026 μὴ μὴ μή
58002026 σύ, σύ σύ
58002026 Κύριε, Κύριε Κύριε
58002026 ἐπιτιμήσεις ἐπιτιμήσεις ἐπιτιμήσεις
58002026 αὐτοῖς αὐτοῖς αὐτοῖς
58002026 ἐν ἐν ἐν
58002026 ὀργῇ ὀργῇ ὀργῇ
58002026 σου. σου σου
58002027 ὅτι ὅτι ὅτι
58002027 οὐκ οὐκ οὐ
58002027 ἐν ἐν ἐν
58002027 ζήλει ζήλει ζήλει
58002027 ἐποίησαν, ἐποίησαν ἐποίησαν
58002027 ἀλλ’ ἀλλ’ ἀλλά
58002027 ἐν ἐν ἐν
58002027 ἐπιθυμίᾳ ἐπιθυμίᾳ ἐπιθυμίᾳ
58002027 ψυχῆς, ψυχῆς ψυχῆς
58002028 ἐκχέαι ἐκχέαι ἐκχέαι
58002028 τὴν τὴν τήν
58002028 ὀργὴν ὀργὴν ὀργήν
58002028 αὐτῶν αὐτῶν αὐτῶν
58002028 εἰς εἰς εἰς
58002028 ἡμᾶς ἡμᾶς ἡμᾶς
58002028 ἐν ἐν ἐν
58002028 ἁρπάγματι. ἁρπάγματι ἁρπάγματι
58002028 καὶ καὶ καί
58002028 μὴ μὴ μή
58002028 χρονίσῃς, χρονίσῃς χρονίσῃς
58002028 ὁ ὁ ὁ
58002028 θεός, θεός θεός
58002028 τοῦ τοῦ τοῦ
58002028 ἀποδοῦναι ἀποδοῦναι ἀποδοῦναι
58002028 αὐτοῖς αὐτοῖς αὐτοῖς
58002028 εἰς εἰς εἰς
58002028 κεφαλάς, κεφαλάς κεφαλάς
58002029 τοῦ τοῦ τοῦ
58002029 εἰπεῖν εἰπεῖν εἰπεῖν
58002029 τὴν τὴν τήν
58002029 ὑπερηφανίαν ὑπερηφανίαν ὑπερηφανίαν
58002029 τοῦ τοῦ τοῦ
58002029 δράκοντος δράκοντος δράκοντος
58002029 ἐν ἐν ἐν
58002029 ἀτιμίᾳ. ἀτιμίᾳ ἀτιμίᾳ
58002030 καὶ καὶ καί
58002030 οὐκ οὐκ οὐ
58002030 ἐχρόνισα ἐχρόνισα ἐχρόνισα
58002030 ἕως ἕως ἕως
58002030 ἔδειξέν ἔδειξέν ἔδειξέν
58002030 μοι μοι μοι
58002030 ὁ ὁ ὁ
58002030 θεὸς θεὸς θεός
58002030 τὴν τὴν τήν
58002030 ὕβριν ὕβριν ὕβριν
58002030 αὐτοῦ, αὐτοῦ αὐτοῦ
58002030 ἐκκεκεντημένον ἐκκεκεντημένον ἐκκεκεντημένον
58002030 ἐπὶ ἐπὶ ἐπί
58002030 τῶν τῶν τῶν
58002030 ὀρέων ὀρέων ὀρέων
58002030 Αἰγύπτου, Αἰγύπτου Αἰγύπτου
58002030 ὑπὲρ ὑπὲρ ὑπέρ
58002030 ἐλαχίστου ἐλαχίστου ἐλαχίστου
58002030 ἐξουδενωμένον ἐξουδενωμένον ἐξουδενωμένον
58002030 ἐπὶ ἐπὶ ἐπί
58002030 γῆς γῆς γῆς
58002030 καὶ καὶ καί
58002030 θαλάσσης· θαλάσσης θαλάσσης
58002031 τὸ τὸ τό
58002031 σῶμα σῶμα σῶμα
58002031 αὐτοῦ αὐτοῦ αὐτοῦ
58002031 διαφερόμενον διαφερόμενον διαφερόμενον
58002031 ἐπὶ ἐπὶ ἐπί
58002031 κυμάτων κυμάτων κυμάτων
58002031 ἐν ἐν ἐν
58002031 ὕβρει ὕβρει ὕβρει
58002031 πολλῇ, πολλῇ πολλῇ
58002031 καὶ καὶ καί
58002031 οὐκ οὐκ οὐ
58002031 ἦν ἦν ἦν
58002031 ⸂⸆⸃ ⸂⸆⸃ ⸂⸆⸃
58002031 ὁ ὁ ὁ
58002031 θάπτων· θάπτων θάπτων
58002032 ὅτι ὅτι ὅτι
58002032 ἐξουθένωσεν ἐξουθένωσεν ἐξουθένωσεν
58002032 αὐτὸν αὐτὸν αὐτόν
58002032 ἐν ἐν ἐν
58002032 ἀτιμίᾳ· ἀτιμίᾳ ἀτιμίᾳ
58002032 οὐκ οὐκ οὐ
58002032 ἐλογίσατο ἐλογίσατο ἐλογίσατο
58002032 ὅτι ὅτι ὅτι
58002032 ἄνθρωπός ἄνθρωπός ἄνθρωπός
58002032 ἐστιν, ἐστιν ἐστί(ν)
58002032 καὶ καὶ καί
58002032 τὸ τὸ τό
58002032 ὕστερον ὕστερον ὕστερον
58002032 οὐκ οὐκ οὐ
58002032 ἐλογίσατο. ἐλογίσατο ἐλογίσατο
58002033 εἶπεν εἶπεν εἶπεν
58002033 Ἐγὼ Ἐγὼ Ἐγώ
58002033 κύριος κύριος κύριος
58002033 γῆς γῆς γῆς
58002033 καὶ καὶ καί
58002033 θαλάσσης θαλάσσης θαλάσσης
58002033 ἔσομαι· ἔσομαι ἔσομαι
58002033 καὶ καὶ καί
58002033 οὐκ οὐκ οὐ
58002033 ἐπέγνω ἐπέγνω ἐπέγνω
58002033 ὅτι ὅτι ὅτι
58002033 ὁ ὁ ὁ
58002033 θεὸς θεὸς θεός
58002033 μέγας, μέγας μέγας
58002033 κραταιὸς κραταιὸς κραταιός
58002033 ἐν ἐν ἐν
58002033 ἰσχύι ἰσχύι ἰσχύι
58002033 αὐτοῦ αὐτοῦ αὐτοῦ
58002033 τῇ τῇ τῇ
58002033 μεγάλῃ. μεγάλῃ μεγάλῃ
58002034 αὐτὸς αὐτὸς αὐτός
58002034 βασιλεὺς βασιλεὺς βασιλεύς
58002034 ἐπὶ ἐπὶ ἐπί
58002034 τῶν τῶν τῶν
58002034 οὐρανῶν οὐρανῶν οὐρανῶν
58002034 καὶ καὶ καί
58002034 κρίνων κρίνων κρίνων
58002034 βασιλεῖς βασιλεῖς βασιλεῖς
58002034 καὶ καὶ καί
58002034 ἀρχάς· ἀρχάς ἀρχάς
58002035 ὁ ὁ ὁ
58002035 ἀνιστῶν ἀνιστῶν ἀνιστῶν
58002035 ἐμὲ ἐμὲ ἐμέ
58002035 εἰς εἰς εἰς
58002035 δόξαν, δόξαν δόξαν
58002035 καὶ καὶ καί
58002035 κοιμίζων κοιμίζων κοιμίζων
58002035 ὑπερηφάνους ὑπερηφάνους ὑπερηφάνους
58002035 εἰς εἰς εἰς
58002035 ἀπωλίαν ἀπωλίαν ἀπωλίαν
58002035 αἰῶνος αἰῶνος αἰῶνος
58002035 ἐν ἐν ἐν
58002035 ἀτιμίᾳ, ἀτιμίᾳ ἀτιμίᾳ
58002035 ὅτι ὅτι ὅτι
58002035 οὐκ οὐκ οὐ
58002035 ἔγνωσαν ἔγνωσαν ἔγνωσαν
58002035 αὐτόν. αὐτόν αὐτόν
58002036 καὶ καὶ καί
58002036 νῦν νῦν νῦν
58002036 ἴδετε, ἴδετε ἴδετε
58002036 οἱ οἱ οἱ
58002036 μεγιστᾶνες μεγιστᾶνες μεγιστᾶνες
58002036 τῆς τῆς τῆς
58002036 γῆς, γῆς γῆς
58002036 τὸ τὸ τό
58002036 κρίμα κρίμα κρίμα
58002036 τοῦ τοῦ τοῦ
58002036 κυρίου· κυρίου κυρίου
58002036 ὅτι ὅτι ὅτι
58002036 μέγας μέγας μέγας
58002036 βασιλεὺς βασιλεὺς βασιλεύς
58002036 καὶ καὶ καί
58002036 δίκαιος, δίκαιος δίκαιος
58002036 κρίνων κρίνων κρίνων
