20001001 ΡΗΜΑΤΑ ΡΗΜΑΤΑ ΡΗΜΑΤΑ
20001006 καὶ καὶ καί
20001006 ἐπὶ ἐπὶ ἐπί
20001006 κύκλους κύκλους κύκλους
20001006 αὐτοῦ αὐτοῦ αὐτοῦ
20001006 ἐπιστρέφει ἐπιστρέφει ἐπιστρέφει
20001006 τὸ τὸ τό
20001006 πνεῦμα. πνεῦμα πνεῦμα
20001007 πάντες πάντες πάντες
20001007 οἱ οἱ οἱ
20001007 χείμαρροι χείμαρροι χείμαρροι
20001007 πορεύονται πορεύονται πορεύονται
20001007 εἰς εἰς εἰς
20001007 τὴν τὴν τήν
20001007 θάλασσαν, θάλασσαν θάλασσαν
20001007 καὶ καὶ καί
20001007 ἡ ἡ ἡ
20001007 θάλασσα θάλασσα θάλασσα
20001007 οὐκ οὐκ οὐ
20001007 ἔσται ἔσται ἔσται
20001007 ἐμπιμπλαμένη· ἐμπιμπλαμένη ἐμπιμπλαμένη
20001007 εἰς εἰς εἰς
20001007 τόπον τόπον τόπον
20001007 οἱ οἱ οἱ
20001007 χείμαρροι χείμαρροι χείμαρροι
20001007 πορεύονται, πορεύονται πορεύονται
20001007 ἐκεῖ ἐκεῖ ἐκεῖ
20001007 αὐτοὶ αὐτοὶ αὐτοί
20001007 ἐπιστρέφουσιν ἐπιστρέφουσιν ἐπιστρέφουσιν
20001007 τοῦ τοῦ τοῦ
20001007 πορευθῆναι. πορευθῆναι πορευθῆναι
20001008 πάντες πάντες πάντες
20001008 οἱ οἱ οἱ
20001008 λόγοι λόγοι λόγοι
20001008 ἔγκοποι· ἔγκοποι ἔγκοποι
20001008 οὐ οὐ οὐ
20001008 δυνήσεται δυνήσεται δυνήσεται
20001008 ἀνὴρ ἀνὴρ ἀνήρ
20001008 τοῦ τοῦ τοῦ
20001008 λαλεῖν, λαλεῖν λαλεῖν
20001008 καὶ καὶ καί
20001008 οὐ οὐ οὐ
20001008 πλησθήσεται πλησθήσεται πλησθήσεται
20001008 ὀφθαλμὸς ὀφθαλμὸς ὀφθαλμός
20001008 τοῦ τοῦ τοῦ
20001008 ὁρᾶν, ὁρᾶν ὁρᾶν
20001008 καὶ καὶ καί
20001008 οὐ οὐ οὐ
20001008 πληρωθήσεται πληρωθήσεται πληρωθήσεται
20001008 οὖς οὖς οὖς
20001008 ἀπὸ ἀπὸ ἀπό
20001008 ἀκροάσεως. ἀκροάσεως ἀκροάσεως
20001009 τί τί τί
20001009 τὸ τὸ τό
20001009 γεγονός; γεγονός γεγονός
20001009 αὐτὸ αὐτὸ αὐτό
20001009 τὸ τὸ τό
20001009 γενησόμενον· γενησόμενον γενησόμενον
20001009 καὶ καὶ καί
20001009 τί τί τί
20001009 τὸ τὸ τό
20001009 πεποιημένον; πεποιημένον πεποιημένον
20001009 αὐτὸ αὐτὸ αὐτό
20001009 τὸ τὸ τό
20001009 ποιηθησόμενον· ποιηθησόμενον ποιηθησόμενον
20001009 καὶ καὶ καί
20001009 οὐκ οὐκ οὐ
20001009 ἔστιν ἔστιν ἐστί(ν)
20001009 πᾶν πᾶν πᾶν
20001009 πρόσφατον πρόσφατον πρόσφατον
20001009 ὑπὸ ὑπὸ ὑπό
20001009 τὸν τὸν τόν
20001009 ἥλιον. ἥλιον ἥλιον
20001010 ὃς ὃς ὅς
20001010 λαλήσει λαλήσει λαλήσει
20001010 καὶ καὶ καί
20001010 ἐρεῖ ἐρεῖ ἐρεῖ
20001010 Ἴδε Ἴδε Ἴδε
20001010 τοῦτο τοῦτο τοῦτο
20001010 καινόν καινόν καινόν
20001010 ἐστιν, ἐστιν ἐστί(ν)
20001010 ἤδη ἤδη ἤδη
20001010 γέγονεν γέγονεν γέγονεν
20001010 ἐν ἐν ἐν
20001010 τοῖς τοῖς τοῖς
20001010 αἰῶσιν αἰῶσιν αἰῶσιν
20001010 τοῖς τοῖς τοῖς
20001010 γενομένοις γενομένοις γενομένοις
20001010 ἀπὸ ἀπὸ ἀπό
20001010 ἔμπροσθεν ἔμπροσθεν ἔμπροσθεν
20001010 ἡμῶν. ἡμῶν ἡμῶν
20001011 οὐκ οὐκ οὐ
20001011 ἔστιν ἔστιν ἐστί(ν)
20001011 μνήμη μνήμη μνήμη
20001011 τοῖς τοῖς τοῖς
20001011 πρώτοις, πρώτοις πρώτοις
20001011 καί καί καί
20001011 γε γε γε
20001011 τοῖς τοῖς τοῖς
20001011 ἐσχάτοις ἐσχάτοις ἐσχάτοις
20001011 γενομένοις· γενομένοις γενομένοις
20001011 οὐκ οὐκ οὐ
20001011 ἔσται ἔσται ἔσται
20001011 αὐτῶν αὐτῶν αὐτῶν
20001011 μνήμη μνήμη μνήμη
20001011 μετὰ μετὰ μετά
20001011 τῶν τῶν τῶν
20001011 γενησομένων γενησομένων γενησομένων
20001011 εἰς εἰς εἰς
20001011 τὴν τὴν τήν
20001011 ἐσχάτην. ἐσχάτην ἐσχάτην
20001012 Ἐγὼ Ἐγὼ Ἐγώ
20001012 Ἐκκλησιαστὴς Ἐκκλησιαστὴς Ἐκκλησιαστής
20001012 ἐγενόμην ἐγενόμην ἐγενόμην
20001012 βασιλεὺς βασιλεὺς βασιλεύς
20001012 ἐπὶ ἐπὶ ἐπί
20001012 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
20001012 ἐν ἐν ἐν
20001012 Ἰερουσαλήμ· Ἰερουσαλήμ Ἰερουσαλήμ
20001013 καὶ καὶ καί
20001013 ἔδωκα ἔδωκα ἔδωκα
20001013 τὴν τὴν τήν
20001013 καρδίαν καρδίαν καρδίαν
20001013 μου μου μου
20001013 τοῦ τοῦ τοῦ
20001013 ἐκζητῆσαι ἐκζητῆσαι ἐκζητῆσαι
20001013 καὶ καὶ καί
20001013 τοῦ τοῦ τοῦ
20001013 κατασκέψασθαι κατασκέψασθαι κατασκέψασθαι
20001013 ἐν ἐν ἐν
20001013 τῇ τῇ τῇ
20001013 σοφίᾳ σοφίᾳ σοφίᾳ
20001013 περὶ περὶ περί
20001013 πάντων πάντων πάντων
20001013 τῶν τῶν τῶν
20001013 γινομένων γινομένων γινομένων
20001013 ὑπὸ ὑπὸ ὑπό
20001013 τὸν τὸν τόν
20001013 οὐρανόν, οὐρανόν οὐρανόν
20001013 ὅτι ὅτι ὅτι
20001013 περισπασμὸν περισπασμὸν περισπασμόν
20001013 πονηρὸν πονηρὸν πονηρόν
20001013 ἔδωκεν ἔδωκεν ἔδωκεν
20001013 ὁ ὁ ὁ
20001013 θεὸς θεὸς θεός
20001013 τοῖς τοῖς τοῖς
20001013 υἱοῖς υἱοῖς υἱοῖς
20001013 τῶν τῶν τῶν
20001013 ἀνθρώπων ἀνθρώπων ἀνθρώπων
20001013 τοῦ τοῦ τοῦ
20001013 περισπᾶσθαι περισπᾶσθαι περισπᾶσθαι
20001013 ἐν ἐν ἐν
20001013 αὐτῷ. αὐτῷ αὐτῷ
20001014 εἶδον εἶδον εἶδον
20001014 σὺν σὺν σύν
20001014 πάντα πάντα πάντα
20001014 τὰ τὰ τά
20001014 ποιήματα ποιήματα ποιήματα
20001014 τὰ τὰ τά
20001014 πεποιημένα πεποιημένα πεποιημένα
20001014 ὑπὸ ὑπὸ ὑπό
20001014 τὸν τὸν τόν
20001014 ἥλιον, ἥλιον ἥλιον
20001014 καὶ καὶ καί
20001014 ἰδοὺ ἰδοὺ ἰδού
20001014 τὰ τὰ τά
20001014 πάντα πάντα πάντα
20001014 ματαιότης ματαιότης ματαιότης
20001014 καὶ καὶ καί
20001014 προαίρεσις προαίρεσις προαίρεσις
20001014 πνεύματος. πνεύματος πνεύματος
20001014 ⸆ ⸆ ⸆
20001015 διεστραμμένον διεστραμμένον διεστραμμένον
20001015 οὐ οὐ οὐ
20001015 δυνήσεται δυνήσεται δυνήσεται
20001015 ἐπικοσμηθῆναι, ἐπικοσμηθῆναι ἐπικοσμηθῆναι
20001015 καὶ καὶ καί
20001015 ὑστέρημα ὑστέρημα ὑστέρημα
20001015 οὐ οὐ οὐ
20001015 δυνήσεται δυνήσεται δυνήσεται
20001015 ἀριθμηθῆναι. ἀριθμηθῆναι ἀριθμηθῆναι
20001016 ἐλάλησα ἐλάλησα ἐλάλησα
20001016 ἐγὼ ἐγὼ ἐγώ
20001016 ἐν ἐν ἐν
20001016 τῇ τῇ τῇ
20001016 καρδίᾳ καρδίᾳ καρδίᾳ
20001016 μου μου μου
20001016 τῷ τῷ τῷ
20001016 λέγειν λέγειν λέγειν
20001016 Ἐγὼ Ἐγὼ Ἐγώ
20001016 ἰδοὺ ἰδοὺ ἰδού
20001016 ἐμεγαλύνθην, ἐμεγαλύνθην ἐμεγαλύνθην
20001016 καὶ καὶ καί
20001016 προσέθηκα προσέθηκα προσέθηκα
20001016 σοφίαν σοφίαν σοφίαν
20001016 ἐπὶ ἐπὶ ἐπί
20001016 πᾶσιν πᾶσιν πᾶσιν
20001016 οἳ οἳ οἵ
20001016 ἐγένοντο ἐγένοντο ἐγένοντο
20001016 ἔμπροσθέν ἔμπροσθέν ἔμπροσθέν
20001016 μου μου μου
20001016 ἐν ἐν ἐν
20001016 Ἰερουσαλήμ· Ἰερουσαλήμ Ἰερουσαλήμ
20001017 καὶ καὶ καί
20001017 καρδία καρδία καρδία
20001017 μου μου μου
20001017 εἶδεν εἶδεν εἶδεν
20001017 πολλά, πολλά πολλά
20001017 σοφίαν σοφίαν σοφίαν
20001017 καὶ καὶ καί
20001017 γνῶσιν, γνῶσιν γνῶσιν
20001017 καὶ καὶ καί
20001017 ἔδωκα ἔδωκα ἔδωκα
20001017 καρδίαν καρδίαν καρδίαν
20001017 μου μου μου
20001017 τοῦ τοῦ τοῦ
20001017 γνῶναι γνῶναι γνῶναι
20001017 σοφίαν σοφίαν σοφίαν
20001017 καὶ καὶ καί
20001017 γνῶσιν, γνῶσιν γνῶσιν
20001017 παραβολὰς παραβολὰς παραβολάς
20001017 καὶ καὶ καί
20001017 ἐπιστήμην ἐπιστήμην ἐπιστήμην
20001017 ἔγνων ἔγνων ἔγνων
20001017 ἐγώ. ἐγώ ἐγώ
20001017 ὅτι ὅτι ὅτι
20001017 καί καί καί
20001017 γε γε γε
20001017 τοῦτ’ τοῦτ’ τοῦτο
20001017 ἔστιν ἔστιν ἐστί(ν)
20001017 προαίρεσις προαίρεσις προαίρεσις
20001017 πνεύματος, πνεύματος πνεύματος
20001018 ὅτι ὅτι ὅτι
20001018 ἐν ἐν ἐν
20001018 πλήθει πλήθει πλήθει
20001018 σοφίας σοφίας σοφίας
20001018 πλῆθος πλῆθος πλῆθος
20001018 γνώσεως, γνώσεως γνώσεως
20001018 καὶ καὶ καί
20001018 ὁ ὁ ὁ
20001018 προστιθεὶς προστιθεὶς προστιθείς
20001018 γνῶσιν γνῶσιν γνῶσιν
20001018 προσθήσει προσθήσει προσθήσει
20001018 ἄλγημα. ἄλγημα ἄλγημα
20002001 Εἶπον Εἶπον Εἶπον
20002001 ἐγὼ ἐγὼ ἐγώ
20002001 ἐν ἐν ἐν
20002001 καρδίᾳ καρδίᾳ καρδίᾳ
20002001 μου μου μου
20002001 Δεῦρο Δεῦρο Δεῦρο
20002001 δὴ δὴ δή
20002001 πειράσω πειράσω πειράσω
20002001 σε σε σε
20002001 ἐν ἐν ἐν
20002001 εὐφροσύνῃ, εὐφροσύνῃ εὐφροσύνῃ
20002001 καὶ καὶ καί
20002001 ἴδε ἴδε ἴδε
20002001 ἐν ἐν ἐν
20002001 ἀγαθῷ· ἀγαθῷ ἀγαθῷ
20002001 καὶ καὶ καί
20002001 ἰδοὺ ἰδοὺ ἰδού
20002001 καί καί καί
20002001 γε γε γε
20002001 τοῦτο τοῦτο τοῦτο
20002001 ματαιότης. ματαιότης ματαιότης
20002002 τῷ τῷ τῷ
20002002 γέλωτι γέλωτι γέλωτι
20002002 εἶπα εἶπα εἶπα
20002002 περιφοράν, περιφοράν περιφοράν
20002002 καὶ καὶ καί
20002002 τῇ τῇ τῇ
20002002 εὐφροσύνῃ εὐφροσύνῃ εὐφροσύνῃ
20002002 Τί Τί Τί
20002002 τοῦτο τοῦτο τοῦτο
20002002 ποιεῖς; ποιεῖς ποιεῖς
20002003 καὶ καὶ καί
20002003 κατεσκεψάμην κατεσκεψάμην κατεσκεψάμην
20002003 εἰ εἰ εἰ
20002003 ἡ ἡ ἡ
20002003 καρδία καρδία καρδία
20002003 μου μου μου
20002003 ἑλκύσει ἑλκύσει ἑλκύσει
20002003 ὡς ὡς ὡς
20002003 οἶνον οἶνον οἶνον
20002003 τὴν τὴν τήν
20002003 σάρκα σάρκα σάρκα
20002003 μου· μου μου
20002003 καὶ καὶ καί
20002003 καρδία καρδία καρδία
20002003 μου μου μου
20002003 ὡδήγησεν ὡδήγησεν ὡδήγησεν
20002003 ἐν ἐν ἐν
20002003 σοφίᾳ σοφίᾳ σοφίᾳ
20002003 καὶ καὶ καί
20002003 τοῦ τοῦ τοῦ
20002003 κρατῆσαι κρατῆσαι κρατῆσαι
20002003 ἐπ’ ἐπ’ ἐπί
20002003 εὐφροσύνῃ, εὐφροσύνῃ εὐφροσύνῃ
20002003 ἕως ἕως ἕως
20002003 οὗ οὗ οὗ
20002003 ἴδω ἴδω ἴδω
20002003 ποῖον ποῖον ποῖον
20002003 τὸ τὸ τό
20002003 ἀγαθὸν ἀγαθὸν ἀγαθόν
20002003 τοῖς τοῖς τοῖς
20002003 υἱοῖς υἱοῖς υἱοῖς
20002003 τῶν τῶν τῶν
20002003 ἀνθρώπων ἀνθρώπων ἀνθρώπων
20002003 ὃ ὃ ὁ/ὅ@
20002003 ποιήσουσιν ποιήσουσιν ποιήσουσιν
20002003 ὑπὸ ὑπὸ ὑπό
20002003 τὸν τὸν τόν
20002003 ἥλιον ἥλιον ἥλιον
20002003 ἀριθμὸν ἀριθμὸν ἀριθμόν
20002003 ἡμερῶν ἡμερῶν ἡμερῶν
20002003 ζωῆς ζωῆς ζωῆς
20002003 αὐτῶν. αὐτῶν αὐτῶν
20002004 ἐμεγάλυνα ἐμεγάλυνα ἐμεγάλυνα
20002004 ποίημά ποίημά ποίημά
20002004 μου, μου μου
20002004 ᾠκοδόμησά ᾠκοδόμησά ᾠκοδόμησά
20002004 μοι μοι μοι
20002004 οἴκους, οἴκους οἴκους
20002004 ἐφύτευσά ἐφύτευσά ἐφύτευσά
20002004 μοι μοι μοι
20002004 ἀμπελῶνας, ἀμπελῶνας ἀμπελῶνας
20002005 ἐποίησά ἐποίησά ἐποίησά
20002005 μοι μοι μοι
20002005 κήπους κήπους κήπους
20002005 καὶ καὶ καί
20002005 παραδείσους, παραδείσους παραδείσους
20002005 καὶ καὶ καί
20002005 ἐφύτευσα ἐφύτευσα ἐφύτευσα
20002005 ἐν ἐν ἐν
20002005 αὐτοῖς αὐτοῖς αὐτοῖς
20002005 ξύλον ξύλον ξύλον
20002005 πᾶν πᾶν πᾶν
20002005 καρποῦ· καρποῦ καρποῦ
20002006 ἐποίησά ἐποίησά ἐποίησά
20002006 μοι μοι μοι
20002006 κολυμβήθρας κολυμβήθρας κολυμβήθρας
20002006 ὑδάτων ὑδάτων ὑδάτων
20002006 τοῦ τοῦ τοῦ
20002006 ποτίσαι ποτίσαι ποτίσαι
20002006 ἀπ’ ἀπ’ ἀπό
20002006 αὐτῶν αὐτῶν αὐτῶν
20002006 δρυμὸν δρυμὸν δρυμόν
20002006 βλαστῶντα· βλαστῶντα βλαστῶντα
20002007 ἐκτησάμην ἐκτησάμην ἐκτησάμην
20002007 δούλους δούλους δούλους
20002007 καὶ καὶ καί
20002007 παιδίσκας, παιδίσκας παιδίσκας
20002007 καὶ καὶ καί
20002007 οἰκογενεῖς οἰκογενεῖς οἰκογενεῖς
20002007 ἐγένοντό ἐγένοντό ἐγένοντό
20002007 μοι, μοι μοι
20002007 καί καί καί
20002007 γε γε γε
20002007 κτῆσις κτῆσις κτῆσις
20002007 βουκολίου βουκολίου βουκολίου
20002007 καὶ καὶ καί
20002007 ποιμνίου ποιμνίου ποιμνίου
20002007 πολλὴ πολλὴ πολλή
20002007 ἐγένετό ἐγένετό ἐγένετό
20002007 μοι μοι μοι
20002007 ὑπὲρ ὑπὲρ ὑπέρ
20002007 πάντας πάντας πάντας
20002007 τοὺς τοὺς τούς
20002007 γενομένους γενομένους γενομένους
20002007 ἔμπροσθέν ἔμπροσθέν ἔμπροσθέν
20002007 μου μου μου
20002007 ἐν ἐν ἐν
20002007 Ἰερουσαλήμ· Ἰερουσαλήμ Ἰερουσαλήμ
20002008 συνήγαγόν συνήγαγόν συνήγαγόν
20002008 μοι μοι μοι
20002008 καί καί καί
20002008 γε γε γε
20002008 ἀργύριον ἀργύριον ἀργύριον
20002008 καί καί καί
20002008 γε γε γε
20002008 χρυσίον, χρυσίον χρυσίον
20002008 καὶ καὶ καί
20002008 περιουσιασμοὺς περιουσιασμοὺς περιουσιασμούς
20002008 βασιλέων βασιλέων βασιλέων
20002008 καὶ καὶ καί
20002008 τῶν τῶν τῶν
20002008 χωρῶν· χωρῶν χωρῶν
20002008 ἐποίησά ἐποίησά ἐποίησά
20002008 μοι μοι μοι
20002008 ᾄδοντας ᾄδοντας ᾄδοντας
20002008 καὶ καὶ καί
20002008 ᾀδούσας ᾀδούσας ᾀδούσας
20002008 ἐντρυφήματα ἐντρυφήματα ἐντρυφήματα
20002008 υἱῶν υἱῶν υἱῶν
20002008 ἀνθρώπων, ἀνθρώπων ἀνθρώπων
20002008 οἰνοχόον οἰνοχόον οἰνοχόον
20002008 καὶ καὶ καί
20002008 οἰνοχόας· οἰνοχόας οἰνοχόας
20002009 καὶ καὶ καί
20002009 ἐμεγαλύνθην ἐμεγαλύνθην ἐμεγαλύνθην
20002009 καὶ καὶ καί
20002009 προσέθηκα προσέθηκα προσέθηκα
20002009 παρὰ παρὰ παρά
20002009 πάντας πάντας πάντας
20002009 τοὺς τοὺς τούς
20002009 γενομένους γενομένους γενομένους
20002009 ἀπὸ ἀπὸ ἀπό
20002009 ἔμπροσθέν ἔμπροσθέν ἔμπροσθέν
20002009 μου μου μου
20002009 ἐν ἐν ἐν
20002009 Ἰερουσαλήμ· Ἰερουσαλήμ Ἰερουσαλήμ
20002009 καί καί καί
20002009 γε γε γε
20002009 σοφία σοφία σοφία
20002009 μου μου μου
20002009 ἐστάθη ἐστάθη ἐστάθη
20002009 μοι. μοι μοι
20002010 καὶ καὶ καί
20002010 πᾶν πᾶν πᾶν
20002010 ὃ ὃ ὁ/ὅ@
20002010 ᾔτησαν ᾔτησαν ᾔτησαν
20002010 οἱ οἱ οἱ
20002010 ὀφθαλμοί ὀφθαλμοί ὀφθαλμοί
20002010 μου μου μου
20002010 οὐκ οὐκ οὐ
20002010 ἀφεῖλον ἀφεῖλον ἀφεῖλον
20002010 ἀπ’ ἀπ’ ἀπό
20002010 αὐτῶν, αὐτῶν αὐτῶν
20002010 οὐκ οὐκ οὐ
20002010 ἀπεκώλυσα ἀπεκώλυσα ἀπεκώλυσα
20002010 τὴν τὴν τήν
20002010 καρδίαν καρδίαν καρδίαν
20002010 μου μου μου
20002010 ἀπὸ ἀπὸ ἀπό
20002010 πάσης πάσης πάσης
20002010 εὐφροσύνης εὐφροσύνης εὐφροσύνης
20002010 μου, μου μου
20002010 ὅτι ὅτι ὅτι
20002010 καρδία καρδία καρδία
20002010 μου μου μου
20002010 εὐφράνθη εὐφράνθη εὐφράνθη
20002010 ἐν ἐν ἐν
20002010 παντὶ παντὶ παντί
20002010 μόχθῳ μόχθῳ μόχθῳ
20002010 μου· μου μου
20002010 καὶ καὶ καί
20002010 τοῦτο τοῦτο τοῦτο
20002010 ἐγένετο ἐγένετο ἐγένετο
20002010 μερίς μερίς μερίς
20002010 μου μου μου
20002010 ἀπὸ ἀπὸ ἀπό
20002010 παντὸς παντὸς παντός
20002010 μόχθου μόχθου μόχθου
20002010 μου. μου μου
20002011 καὶ καὶ καί
20002011 ἐπέβλεψα ἐπέβλεψα ἐπέβλεψα
20002011 ἐγὼ ἐγὼ ἐγώ
20002011 ἐν ἐν ἐν
20002011 πᾶσιν πᾶσιν πᾶσιν
20002011 ποιήμασίν ποιήμασίν ποιήμασίν
20002011 μου μου μου
20002011 οἷς οἷς οἷς
20002011 ἐποίησαν ἐποίησαν ἐποίησαν
20002011 αἱ αἱ αἱ
20002011 χεῖρές χεῖρές χεῖρές
20002011 μου, μου μου
20002011 καὶ καὶ καί
20002011 ἐν ἐν ἐν
20002011 μόχθῳ μόχθῳ μόχθῳ
20002011 ᾧ ᾧ ᾧ
20002011 ἐμόχθησα ἐμόχθησα ἐμόχθησα
20002011 τοῦ τοῦ τοῦ
20002011 ποιεῖν, ποιεῖν ποιεῖν
20002011 καὶ καὶ καί
20002011 ἰδοὺ ἰδοὺ ἰδού
20002011 τὰ τὰ τά
20002011 πάντα πάντα πάντα
20002011 ματαιότης ματαιότης ματαιότης
20002011 καὶ καὶ καί
20002011 προαίρεσις προαίρεσις προαίρεσις
20002011 πνεύματος, πνεύματος πνεύματος
20002011 καὶ καὶ καί
20002011 οὐκ οὐκ οὐ
20002011 ἔστιν ἔστιν ἐστί(ν)
20002011 περισσεία περισσεία περισσεία
20002011 ὑπὸ ὑπὸ ὑπό
20002011 τὸν τὸν τόν
20002011 ἥλιον. ἥλιον ἥλιον
20002012 Καὶ Καὶ Καί
20002012 ἐπέβλεψα ἐπέβλεψα ἐπέβλεψα
20002012 ἐγὼ ἐγὼ ἐγώ
20002012 τοῦ τοῦ τοῦ
20002012 ἰδεῖν ἰδεῖν ἰδεῖν
20002012 σοφίαν σοφίαν σοφίαν
20002012 καὶ καὶ καί
20002012 παραφορὰν παραφορὰν παραφοράν
20002012 καὶ καὶ καί
20002012 ἀφροσύνην· ἀφροσύνην ἀφροσύνην
20002012 ὅτι ὅτι ὅτι
20002012 τίς τίς τίς
20002012 ἄνθρωπος ἄνθρωπος ἄνθρωπος
20002012 ὅς ὅς ὅς
20002012 ἐπελεύσεται ἐπελεύσεται ἐπελεύσεται
20002012 ὀπίσω ὀπίσω ὀπίσω
20002012 τῆς τῆς τῆς
20002012 βουλῆς; βουλῆς βουλῆς
20002012 τὰ τὰ τά
20002012 ὅσα ὅσα ὅσα
20002012 ἐποίησεν ἐποίησεν ἐποίησεν
20002012 αὐτήν. αὐτήν αὐτήν
20002013 καὶ καὶ καί
20002013 εἶδον εἶδον εἶδον
20002013 ἐγὼ ἐγὼ ἐγώ
20002013 ὅτι ὅτι ὅτι
20002013 ἐστὶν ἐστὶν ἐστί(ν)
20002013 περισσεία περισσεία περισσεία
20002013 τῇ τῇ τῇ
20002013 σοφίᾳ σοφίᾳ σοφίᾳ
20002013 ὑπὲρ ὑπὲρ ὑπέρ
20002013 τὴν τὴν τήν
20002013 ἀφροσύνην, ἀφροσύνην ἀφροσύνην
20002013 ὡς ὡς ὡς
20002013 περισσεία περισσεία περισσεία
20002013 τοῦ τοῦ τοῦ
20002013 φωτὸς φωτὸς φωτός
20002013 ὑπὲρ ὑπὲρ ὑπέρ
20002013 τὸ τὸ τό
20002013 σκότος. σκότος σκότος
20002014 τοῦ τοῦ τοῦ
20002014 σοφοῦ σοφοῦ σοφοῦ
20002014 οἱ οἱ οἱ
20002014 ὀφθαλμοὶ ὀφθαλμοὶ ὀφθαλμοί
20002014 αὐτοῦ αὐτοῦ αὐτοῦ
20002014 ἐν ἐν ἐν
20002014 κεφαλῇ κεφαλῇ κεφαλῇ
20002014 αὐτοῦ, αὐτοῦ αὐτοῦ
20002014 καὶ καὶ καί
20002014 ὁ ὁ ὁ
20002014 ἄφρων ἄφρων ἄφρων
20002014 ἐν ἐν ἐν
20002014 σκότει σκότει σκότει
20002014 πορεύεται. πορεύεται πορεύεται
20002014 καὶ καὶ καί
20002014 ἔγνων ἔγνων ἔγνων
20002014 καί καί καί
20002014 γε γε γε
20002014 ἐγὼ ἐγὼ ἐγώ
20002014 ὅτι ὅτι ὅτι
20002014 συνάντημα συνάντημα συνάντημα
20002014 ἓν ἓν ἕν
20002014 συναντήσεται συναντήσεται συναντήσεται
20002014 τοῖς τοῖς τοῖς
20002014 πᾶσιν πᾶσιν πᾶσιν
20002014 αὐτοῖς. αὐτοῖς αὐτοῖς
20002015 καὶ καὶ καί
20002015 εἶπα εἶπα εἶπα
20002015 ἐγὼ ἐγὼ ἐγώ
20002015 ἐν ἐν ἐν
