29001001 ΒΙΒΛΟΣ ΒΙΒΛΟΣ ΒΙΒΛΟΣ
29001018 Σενναχηρείμ, Σενναχηρείμ Σενναχηρείμ
29001018 ὅτε ὅτε ὅτε
29001018 ἀπῆλθεν ἀπῆλθεν ἀπῆλθεν
29001018 φεύγων φεύγων φεύγων
29001018 ἐκ ἐκ ἐκ
29001018 τῆς τῆς τῆς
29001018 Ἰουδαίας Ἰουδαίας Ἰουδαίας
29001018 ἐν ἐν ἐν
29001018 ἡμέραις ἡμέραις ἡμέραις
29001018 τῆς τῆς τῆς
29001018 κρίσεως κρίσεως κρίσεως
29001018 ἧς ἧς ἧς
29001018 ἐποίησεν ἐποίησεν ἐποίησεν
29001018 ἐξ ἐξ ἐκ
29001018 αὐτοῦ αὐτοῦ αὐτοῦ
29001018 ὁ ὁ ὁ
29001018 βασιλεὺς βασιλεὺς βασιλεύς
29001018 τοῦ τοῦ τοῦ
29001018 οὐρανοῦ οὐρανοῦ οὐρανοῦ
29001018 περὶ περὶ περί
29001018 τῶν τῶν τῶν
29001018 βλασφημιῶν βλασφημιῶν βλασφημιῶν
29001018 ὧν ὧν ὧν
29001018 ἐβλασφήμησεν, ἐβλασφήμησεν ἐβλασφήμησεν
29001018 ἔθαψα· ἔθαψα ἔθαψα
29001018 πολλοὺς πολλοὺς πολλούς
29001018 γὰρ γὰρ γάρ
29001018 ἀπέκτεινεν ἀπέκτεινεν ἀπέκτεινεν
29001018 ἐν ἐν ἐν
29001018 τῷ τῷ τῷ
29001018 θυμῷ θυμῷ θυμῷ
29001018 αὐτοῦ αὐτοῦ αὐτοῦ
29001018 ἐκ ἐκ ἐκ
29001018 τῶν τῶν τῶν
29001018 υἱῶν υἱῶν υἱῶν
29001018 Ἰσραήλ, Ἰσραήλ Ἰσραήλ
29001018 καὶ καὶ καί
29001018 ἔκλεπτον ἔκλεπτον ἔκλεπτον
29001018 τὰ τὰ τά
29001018 σώματα σώματα σώματα
29001018 αὐτῶν αὐτῶν αὐτῶν
29001018 καὶ καὶ καί
29001018 ἔθαπτον. ἔθαπτον ἔθαπτον
29001018 καὶ καὶ καί
29001018 ἐζήτησεν ἐζήτησεν ἐζήτησεν
29001018 αὐτὰ αὐτὰ αὐτά
29001018 Σενναχηρεὶμ Σενναχηρεὶμ Σενναχηρείμ
29001018 καὶ καὶ καί
29001018 οὐχ οὐχ οὐ
29001018 εὗρεν εὗρεν εὗρεν
29001018 αὐτά. αὐτά αὐτά
29001019 καὶ καὶ καί
29001019 ἐπορεύθη ἐπορεύθη ἐπορεύθη
29001019 εἷς εἷς εἷς
29001019 τις τις τις
29001019 τῶν τῶν τῶν
29001019 ἐκ ἐκ ἐκ
29001019 τῆς τῆς τῆς
29001019 Νινευὴ Νινευὴ Νινευή
29001019 καὶ καὶ καί
29001019 ὑπέδειξεν ὑπέδειξεν ὑπέδειξεν
29001019 τῷ τῷ τῷ
29001019 βασιλεῖ βασιλεῖ βασιλεῖ
29001019 περὶ περὶ περί
29001019 ἐμοῦ, ἐμοῦ ἐμοῦ
29001019 ὅτι ὅτι ὅτι
29001019 ἐγὼ ἐγὼ ἐγώ
29001019 θάπτω θάπτω θάπτω
29001019 αὐτοὺς αὐτοὺς αὐτούς
29001019 καὶ καὶ καί
29001019 ἐκρύβην· ἐκρύβην ἐκρύβην
29001019 καὶ καὶ καί
29001019 ὅτε ὅτε ὅτε
29001019 ἐπέγνων ἐπέγνων ἐπέγνων
29001019 ὅτι ὅτι ὅτι
29001019 ἔγνω ἔγνω ἔγνω
29001019 περὶ περὶ περί
29001019 ἐμοῦ ἐμοῦ ἐμοῦ
29001019 ὁ ὁ ὁ
29001019 βασιλεὺς βασιλεὺς βασιλεύς
29001019 καὶ καὶ καί
29001019 ὅτι ὅτι ὅτι
29001019 ζητοῦμαι ζητοῦμαι ζητοῦμαι
29001019 τοῦ τοῦ τοῦ
29001019 ἀποθανεῖν, ἀποθανεῖν ἀποθανεῖν
29001019 ἐφοβήθην ἐφοβήθην ἐφοβήθην
29001019 καὶ καὶ καί
