05001001 ΟΥΤΟΙ ΟΥΤΟΙ
05001004 ἐν ἐν
05001004 Ἀσταρὼθ Ἀσταρὼθ
05001004 καὶ καὶ
05001004 ἐν ἐν
05001004 Ἐδράειν, Ἐδράειν
05001005 ἐν ἐν
05001005 τῷ τῷ
05001005 πέραν πέραν
05001005 τοῦ τοῦ
05001005 Ἰορδάνου Ἰορδάνου
05001005 ἐν ἐν
05001005 γῇ γῇ
05001005 Μωὰβ Μωὰβ
05001005 ἢρξατο ἢρξατο
05001005 Μωυσῆς Μωυσῆς
05001005 διασαφῆσαι διασαφῆσαι
05001005 τὸν τὸν
05001005 νόμον νόμον
05001005 τοῦτον τοῦτον
05001005 λέγων λέγων
05001006 Κύριος Κύριος
05001006 ὁ ὁ
05001006 θεὸς θεὸς
05001006 ἡμῶν ἡμῶν
05001006 ἐλάλησεν ἐλάλησεν
05001006 ἡμῖν ἡμῖν
05001006 ἐν ἐν
05001006 Χωρὴβ Χωρὴβ
05001006 λέγων λέγων
05001006 Ἱκανούσθω Ἱκανούσθω
05001006 ὑμῖν ὑμῖν
05001006 κατοικεῖν κατοικεῖν
05001006 ἐν ἐν
05001006 τῷ τῷ
05001006 ὄρει ὄρει
05001006 τούτῳ· τούτῳ
05001007 ἐπιστράφητε ἐπιστράφητε
05001007 καὶ καὶ
05001007 ἀπάρατε ἀπάρατε
05001007 ὑμεῖς ὑμεῖς
05001007 καὶ καὶ
05001007 εἰσπορεύεσθε εἰσπορεύεσθε
05001007 εἰς εἰς
05001007 ὄρος ὄρος
05001007 Ἀμορραίων Ἀμορραίων
05001007 καὶ καὶ
05001007 πρὸς πρὸς
05001007 πάντας πάντας
05001007 τοὺς τοὺς
05001007 περιοίκους περιοίκους
05001007 Ἀραβά, Ἀραβά
05001007 εἰς εἰς
05001007 ὄρος ὄρος
05001007 καὶ καὶ
05001007 πεδίον, πεδίον
05001007 καὶ καὶ
05001007 πρὸς πρὸς
05001007 λίβα λίβα
05001007 καὶ καὶ
05001007 παραλίαν παραλίαν
05001007 γῆν γῆν
05001007 Χαναναίων Χαναναίων
05001007 καὶ καὶ
05001007 Ἀντιλίβανον, Ἀντιλίβανον
05001007 ἕως ἕως
05001007 τοῦ τοῦ
05001007 ποταμοῦ ποταμοῦ
05001007 τοῦ τοῦ
05001007 μεγάλου μεγάλου
05001007 Εὐφράτου. Εὐφράτου
05001008 ἴδετε ἴδετε
05001008 παραδέδωκεν παραδέδωκεν
05001008 ἐνώπιον ἐνώπιον
05001008 ὑμῶν ὑμῶν
05001008 τὴν τὴν
05001008 γῆν· γῆν
05001008 εἰσπορευθέντες εἰσπορευθέντες
05001008 κληρονομήσατε κληρονομήσατε
05001008 τὴν τὴν
05001008 γῆν γῆν
05001008 ἣν ἣν
05001008 ὤμοσα ὤμοσα
05001008 τοῖς τοῖς
05001008 πατράσιν πατράσιν
05001008 ὑμῶν, ὑμῶν
05001008 τῷ τῷ
05001008 Ἀβραὰμ Ἀβραὰμ
05001008 καὶ καὶ
05001008 Ἰσαὰκ Ἰσαὰκ
05001008 καὶ καὶ
05001008 Ἰακώβ, Ἰακώβ
05001008 δοῦναι δοῦναι
05001008 αὐτοῖς αὐτοῖς
05001008 καὶ καὶ
05001008 τῷ τῷ
05001008 σπέρματι σπέρματι
05001008 αὐτῶν αὐτῶν
05001008 μετ’ μετ’
05001008 αὐτούς. αὐτούς
05001009 καὶ καὶ
05001009 εἶπα εἶπα
05001009 πρὸς πρὸς
05001009 ὑμᾶς ὑμᾶς
05001009 ἐν ἐν
05001009 τῷ τῷ
05001009 καιρῷ καιρῷ
05001009 ἐκείνῳ ἐκείνῳ
05001009 λέγων λέγων
05001009 Οὐ Οὐ
05001009 δυνήσομαι δυνήσομαι
05001009 μόνος μόνος
05001009 φέρειν φέρειν
05001009 ὑμᾶς· ὑμᾶς
05001010 Κύριος Κύριος
05001010 ὁ ὁ
05001010 θεὸς θεὸς
05001010 ὑμῶν ὑμῶν
05001010 ἐπλήθυνεν ἐπλήθυνεν
05001010 ὑμᾶς, ὑμᾶς
05001010 καὶ καὶ
05001010 ἰδού ἰδού
05001010 ἐστε ἐστε
05001010 σήμερον σήμερον
05001010 ὡσεὶ ὡσεὶ
05001010 τὰ τὰ
05001010 ἄστρα ἄστρα
05001010 τοῦ τοῦ
05001010 οὐρανοῦ οὐρανοῦ
05001010 τῷ τῷ
05001010 πλήθει· πλήθει
05001011 Κύριος Κύριος
05001011 ὁ ὁ
05001011 θεὸς θεὸς
05001011 τῶν τῶν
05001011 πατέρων πατέρων
05001011 ὑμῶν ὑμῶν
05001011 προσθείη προσθείη
05001011 ὑμῖν ὑμῖν
05001011 ὡς ὡς
05001011 ἐστὲ ἐστὲ
05001011 χιλιοπλασίως, χιλιοπλασίως
05001011 καὶ καὶ
05001011 εὐλογήσαι εὐλογήσαι
05001011 ὑμᾶς ὑμᾶς
05001011 καθότι καθότι
05001011 ἐλάλησεν ἐλάλησεν
05001011 ὑμῖν. ὑμῖν
05001012 πῶς πῶς
05001012 δυνήσομαι δυνήσομαι
05001012 μόνος μόνος
05001012 φέρειν φέρειν
05001012 τὸν τὸν
05001012 κόπον κόπον
05001012 ὑμῶν ὑμῶν
05001012 καὶ καὶ
05001012 τὴν τὴν
05001012 ὑπόστασιν ὑπόστασιν
05001012 ὑμῶν ὑμῶν
05001012 καὶ καὶ
05001012 τὰς τὰς
05001012 ἀντιλογίας ἀντιλογίας
05001012 ὑμῶν; ὑμῶν
05001013 δότε δότε
05001013 ἑαυτοῖς ἑαυτοῖς
05001013 ἄνδρας ἄνδρας
05001013 σοφοὺς σοφοὺς
05001013 καὶ καὶ
05001013 ἐπιστήμονας ἐπιστήμονας
05001013 καὶ καὶ
05001013 συνετοὺς συνετοὺς
05001013 εἰς εἰς
05001013 τὰς τὰς
05001013 φυλὰς φυλὰς
05001013 ὑμῶν, ὑμῶν
05001013 καὶ καὶ
05001013 καταστήσω καταστήσω
05001013 ἐφ’ ἐφ’
05001013 ὑμῶν ὑμῶν
05001013 ἡγουμένους ἡγουμένους
05001013 ὑμῶν. ὑμῶν
05001014 καὶ καὶ
05001014 ἀπεκρίθητέ ἀπεκρίθητέ
05001014 μοι μοι
05001014 καὶ καὶ
05001014 εἴπατε εἴπατε
05001014 Καλὸν Καλὸν
05001014 τὸ τὸ
05001014 ῥῆμα ῥῆμα
05001014 ὃ ὃ
05001014 ἐλάλησας ἐλάλησας
05001014 ποιῆσαι. ποιῆσαι
05001015 καὶ καὶ
05001015 ἔλαβον ἔλαβον
05001015 ἐξ ἐξ
05001015 ὑμῶν ὑμῶν
05001015 ἄνδρας ἄνδρας
05001015 σοφοὺς σοφοὺς
05001015 καὶ καὶ
05001015 ἐπιστήμονας ἐπιστήμονας
05001015 καὶ καὶ
05001015 συνετούς, συνετούς
05001015 καὶ καὶ
05001015 κατέστησα κατέστησα
05001015 αὐτοὺς αὐτοὺς
05001015 ἡγεῖσθαι ἡγεῖσθαι
05001015 ἐφ’ ἐφ’
05001015 ὑμῶν, ὑμῶν
05001015 χιλιάρχους χιλιάρχους
05001015 καὶ καὶ
05001015 ἑκατοντάρχους ἑκατοντάρχους
05001015 καὶ καὶ
05001015 δεκαδάρχους δεκαδάρχους
05001015 καὶ καὶ
05001015 γραμματοεισαγωγεῖς γραμματοεισαγωγεῖς
05001015 τοῖς τοῖς
05001015 κριταῖς κριταῖς
05001015 ὑμῶν. ὑμῶν
05001016 καὶ καὶ
05001016 ἐνετειλάμην ἐνετειλάμην
05001016 τοῖς τοῖς
05001016 κριταῖς κριταῖς
05001016 ὑμῶν ὑμῶν
05001016 ἐν ἐν
05001016 τῷ τῷ
05001016 καιρῷ καιρῷ
05001016 ἐκείνῳ ἐκείνῳ
05001016 λέγων λέγων
05001016 Διακούετε Διακούετε
05001016 ἀνὰ ἀνὰ
05001016 μέσον μέσον
05001016 τῶν τῶν
05001016 ἀδελφῶν ἀδελφῶν
05001016 ὑμῶν, ὑμῶν
05001016 καὶ καὶ
05001016 κρίνατε κρίνατε
05001016 δικαίως δικαίως
05001016 ἀνὰ ἀνὰ
05001016 μέσον μέσον
05001016 ἀνδρὸς ἀνδρὸς
05001016 καὶ καὶ
05001016 ἀνὰ ἀνὰ
05001016 μέσον μέσον
05001016 ἀδελφοῦ ἀδελφοῦ
05001016 καὶ καὶ
05001016 ἀνὰ ἀνὰ
05001016 μέσον μέσον
05001016 προσηλύτου προσηλύτου
05001016 αὐτοῦ. αὐτοῦ
05001017 οὐκ οὐκ
05001017 ἐπιγνώσῃ ἐπιγνώσῃ
05001017 πρόσωπον πρόσωπον
05001017 ἐν ἐν
05001017 κρίσει· κρίσει
05001017 κατὰ κατὰ
05001017 τὸν τὸν
05001017 μικρὸν μικρὸν
05001017 καὶ καὶ
05001017 κατὰ κατὰ
05001017 τὸν τὸν
05001017 μέγαν μέγαν
05001017 κρινεῖς, κρινεῖς
05001017 οὐ οὐ
05001017 μὴ μὴ
05001017 ὑποστείλῃ ὑποστείλῃ
05001017 πρόσωπον πρόσωπον
05001017 ἀνθρώπου, ἀνθρώπου
05001017 ὅτι ὅτι
05001017 ἡ ἡ
05001017 κρίσις κρίσις
05001017 τοῦ τοῦ
05001017 θεοῦ θεοῦ
05001017 ἐστίν· ἐστίν
05001017 καὶ καὶ
05001017 τὸ τὸ
05001017 ῥῆμα ῥῆμα
05001017 ὃ ὃ
05001017 ἐὰν ἐὰν
05001017 σκληρὸν σκληρὸν
05001017 ᾖ ᾖ
05001017 ἀφ’ ἀφ’
05001017 ὑμῶν, ὑμῶν
05001017 ἀνοίσετε ἀνοίσετε
05001017 αὐτὸ αὐτὸ
05001017 ἐπ’ ἐπ’
05001017 ἐμέ, ἐμέ
05001017 καὶ καὶ
05001017 ἀκούσομαι ἀκούσομαι
05001017 ὑμῶν. ὑμῶν
05001018 καὶ καὶ
05001018 ἐνετειλάμην ἐνετειλάμην
05001018 ὑμῖν ὑμῖν
05001018 ἐν ἐν
05001018 τῷ τῷ
05001018 καιρῷ καιρῷ
05001018 ἐκείνῳ ἐκείνῳ
05001018 πάντας πάντας
05001018 τοὺς τοὺς
05001018 λόγους λόγους
05001018 οὓς οὓς
05001018 ποιήσετε. ποιήσετε
05001019 Καὶ Καὶ
05001019 ἀπάραντες ἀπάραντες
05001019 ἐκ ἐκ
05001019 Χωρὴβ Χωρὴβ
05001019 ἐπορεύθημεν ἐπορεύθημεν
05001019 πᾶσαν πᾶσαν
05001019 τὴν τὴν
05001019 ἔρημον ἔρημον
05001019 τὴν τὴν
05001019 μεγάλην μεγάλην
05001019 καὶ καὶ
05001019 τὴν τὴν
05001019 φοβερὰν φοβερὰν
05001019 ἐκείνην ἐκείνην
05001019 ἣν ἣν
05001019 εἴδετε, εἴδετε
05001019 ὁδὸν ὁδὸν
05001019 ὄρους ὄρους
05001019 τοῦ τοῦ
05001019 Ἀμορραίου, Ἀμορραίου
05001019 καθότι καθότι
05001019 ἐνετείλατο ἐνετείλατο
05001019 Κύριος Κύριος
05001019 ὁ ὁ
05001019 θεὸς θεὸς
05001019 ἡμῶν ἡμῶν
05001019 ἡμῖν, ἡμῖν
05001019 καὶ καὶ
05001019 ἤλθομεν ἤλθομεν
05001019 ἕως ἕως
05001019 Καδὴς Καδὴς
05001019 Βαρνή. Βαρνή
05001020 καὶ καὶ
05001020 εἶπα εἶπα
05001020 πρὸς πρὸς
05001020 ὑμᾶς ὑμᾶς
05001020 Ἤλθατε Ἤλθατε
05001020 ἕως ἕως
05001020 τοῦ τοῦ
05001020 ὄρους ὄρους
05001020 τοῦ τοῦ
05001020 Ἀμορραίου, Ἀμορραίου
05001020 ὃ ὃ
05001020 ὁ ὁ
05001020 κύριος κύριος
05001020 ὁ ὁ
05001020 θεὸς θεὸς
05001020 ἡμῶν ἡμῶν
05001020 δίδωσιν δίδωσιν
05001020 ὑμῖν· ὑμῖν
05001021 ἴδετε ἴδετε
05001021 παραδέδωκεν παραδέδωκεν
05001021 ὑμῖν ὑμῖν
05001021 Κύριος Κύριος
05001021 ὁ ὁ
05001021 θεὸς θεὸς
05001021 ἡμῶν ἡμῶν
05001021 πρὸ πρὸ
05001021 προσώπου προσώπου
05001021 ὑμῶν ὑμῶν
05001021 τὴν τὴν
05001021 γῆν· γῆν
05001021 ἀναβάντες ἀναβάντες
05001021 κληρονομήσατε, κληρονομήσατε
05001021 ὃν ὃν
05001021 τρόπον τρόπον
05001021 εἶπεν εἶπεν
05001021 Κύριος Κύριος
05001021 ὁ ὁ
05001021 θεὸς θεὸς
05001021 τῶν τῶν
05001021 πατέρων πατέρων
05001021 ἡμῶν ἡμῶν
05001021 ὑμῖν· ὑμῖν
05001021 μὴ μὴ
05001021 φοβεῖσθε φοβεῖσθε
05001021 μηδὲ μηδὲ
05001021 δειλιάσητε. δειλιάσητε
05001022 καὶ καὶ
05001022 προσήλθατέ προσήλθατέ
05001022 μοι μοι
05001022 πάντες πάντες
05001022 καὶ καὶ
05001022 εἴπατε εἴπατε
05001022 Ἀποστείλωμεν Ἀποστείλωμεν
05001022 ἄνδρας ἄνδρας
05001022 προτέρους προτέρους
05001022 ἡμῶν ἡμῶν
05001022 καὶ καὶ
05001022 ἐφοδευσάτωσαν ἐφοδευσάτωσαν
05001022 ἡμῖν ἡμῖν
05001022 τὴν τὴν
05001022 γῆν, γῆν
05001022 καὶ καὶ
05001022 ἀπαγγειλάτωσαν ἀπαγγειλάτωσαν
05001022 ἡμῖν ἡμῖν
05001022 ἀπόκρισιν, ἀπόκρισιν
05001022 τὴν τὴν
05001022 ὁδὸν ὁδὸν
05001022 δι’ δι’
05001022 ἧς ἧς
05001022 ἀναβησόμεθα ἀναβησόμεθα
05001022 ἐν ἐν
05001022 αὐτῇ, αὐτῇ
05001022 καὶ καὶ
05001022 τὰς τὰς
05001022 πόλεις πόλεις
05001022 εἰς εἰς
05001022 ἃς ἃς
05001022 εἰσπορευσόμεθα εἰσπορευσόμεθα
05001022 εἰς εἰς
05001022 αὐτάς. αὐτάς
05001023 καὶ καὶ
05001023 ἤρεσεν ἤρεσεν
05001023 ἐναντίον ἐναντίον
05001023 μου μου
05001023 τὸ τὸ
05001023 ῥῆμα, ῥῆμα
05001023 καὶ καὶ
05001023 ἔλαβον ἔλαβον
05001023 ἐξ ἐξ
05001023 ὑμῶν ὑμῶν
05001023 ιβ’ ιβ’
05001023 ἄνδρας, ἄνδρας
05001023 ἄνδρα ἄνδρα
05001023 ἕνα ἕνα
05001023 κατά κατά
05001023 φυλήν. φυλήν
05001024 καὶ καὶ
05001024 ἐπιστραφέντες ἐπιστραφέντες
05001024 ἀνέβησαν ἀνέβησαν
05001024 εἰς εἰς
05001024 τὸ τὸ
05001024 ὄρος, ὄρος
05001024 καὶ καὶ
05001024 ἤλθοσαν ἤλθοσαν
05001024 ἕως ἕως
05001024 Φάραγγος Φάραγγος
05001024 βότρυος, βότρυος
05001024 καὶ καὶ
05001024 κατεσκόπευσαν κατεσκόπευσαν
05001024 αὐτήν. αὐτήν
05001025 καὶ καὶ
05001025 ἐλάβοσαν ἐλάβοσαν
05001025 ἐν ἐν
05001025 ταῖς ταῖς
05001025 χερσὶν χερσὶν
05001025 αὐτῶν αὐτῶν
05001025 ἀπὸ ἀπὸ
05001025 τοῦ τοῦ
05001025 καρποῦ καρποῦ
05001025 τῆς τῆς
05001025 γῆς γῆς
05001025 καὶ καὶ
05001025 κατήνεγκαν κατήνεγκαν
05001025 πρὸς πρὸς
05001025 ἡμᾶς, ἡμᾶς
05001025 καὶ καὶ
05001025 ἔλεγον ἔλεγον
05001025 Ἀγαθὴ Ἀγαθὴ
05001025 ἡ ἡ
05001025 γῆ γῆ
05001025 ἣν ἣν
05001025 Κύριος Κύριος
05001025 ὁ ὁ
05001025 θεὸς θεὸς
05001025 ἡμῶν ἡμῶν
05001025 δίδωσιν δίδωσιν
05001025 ἡμῖν. ἡμῖν
05001026 καὶ καὶ
05001026 οὐκ οὐκ
05001026 ἠθελήσατε ἠθελήσατε
05001026 ἀναβῆναι, ἀναβῆναι
05001026 καὶ καὶ
05001026 ἠπειθήσατε ἠπειθήσατε
05001026 τῷ τῷ
05001026 ῥήματι ῥήματι
05001026 Κυρίου Κυρίου
05001026 τοῦ τοῦ
05001026 θεοῦ θεοῦ
05001026 ἡμῶν· ἡμῶν
05001027 καὶ καὶ
05001027 διεγογγύζετε διεγογγύζετε
05001027 ἐν ἐν
05001027 ταῖς ταῖς
05001027 σκηναῖς σκηναῖς
05001027 ὑμῶν ὑμῶν
05001027 καὶ καὶ
05001027 εἴπατε εἴπατε
05001027 Διὰ Διὰ
05001027 τὸ τὸ
05001027 μισεῖν μισεῖν
05001027 Κύριον Κύριον
05001027 ἡμᾶς ἡμᾶς
05001027 ἐξήγαγεν ἐξήγαγεν
05001027 ἡμᾶς ἡμᾶς
05001027 ἐκ ἐκ
05001027 γῆς γῆς
05001027 Αἰγύπτου, Αἰγύπτου
05001027 παραδοῦναι παραδοῦναι
05001027 ἡμᾶς ἡμᾶς
05001027 εἰς εἰς
05001027 χεῖρας χεῖρας
05001027 Ἀμορραίων, Ἀμορραίων
05001027 ἐξολεθρεῦσαι ἐξολεθρεῦσαι
05001027 ἡμᾶς· ἡμᾶς
05001028 ποῦ ποῦ
05001028 ἡμεῖς ἡμεῖς
05001028 ἀναβαίνομεν; ἀναβαίνομεν
05001028 οἱ οἱ
05001028 ἀδελφοὶ ἀδελφοὶ
05001028 ὑμῶν ὑμῶν
05001028 ἀπέστησαν ἀπέστησαν
05001028 ὑμῶν ὑμῶν
05001028 τὴν τὴν
05001028 καρδίαν καρδίαν
05001028 λέγοντες λέγοντες
05001028 Ἔθνος Ἔθνος
05001028 μέγα μέγα
05001028 καὶ καὶ
05001028 πολὺ πολὺ
05001028 καὶ καὶ
05001028 δυνατώτερον δυνατώτερον
05001028 ὑμῶν, ὑμῶν
05001028 καὶ καὶ
05001028 πόλεις πόλεις
05001028 μεγάλαι μεγάλαι
05001028 καὶ καὶ
05001028 τετειχισμέναι τετειχισμέναι
05001028 ἕως ἕως
05001028 τοῦ τοῦ
05001028 οὐρανοῦ· οὐρανοῦ
05001028 ἀλλὰ ἀλλὰ
05001028 καὶ καὶ
05001028 υἱοὺς υἱοὺς
05001028 γιγάντων γιγάντων
05001028 ἑωράκαμεν ἑωράκαμεν
05001028 ἐκεῖ. ἐκεῖ
05001029 καὶ καὶ
05001029 εἶπα εἶπα
05001029 πρὸς πρὸς
05001029 ὑμᾶς ὑμᾶς
05001029 Μὴ Μὴ
05001029 πτήξητε πτήξητε
05001029 μηδὲ μηδὲ
05001029 φοβηθῆτε φοβηθῆτε
05001029 ἀπ’ ἀπ’
05001029 αὐτῶν· αὐτῶν
05001030 Κύριος Κύριος
05001030 ὁ ὁ
05001030 θεὸς θεὸς
05001030 ὑμῶν ὑμῶν
05001030 ὁ ὁ
05001030 προπορευόμενος προπορευόμενος
05001030 πρὸ πρὸ
05001030 προσώπου προσώπου
05001030 ὑμῶν, ὑμῶν
05001030 αὐτὸς αὐτὸς
05001030 συνεκπολεμήσει συνεκπολεμήσει
05001030 αὐτοὺς αὐτοὺς
05001030 μεθ’ μεθ’
05001030 ὑμῶν ὑμῶν
05001030 κατὰ κατὰ
05001030 πάντα πάντα
05001030 ὅσα ὅσα
05001030 ἐποίησεν ἐποίησεν
05001030 ἡμῖν ἡμῖν
05001030 ἐν ἐν
05001030 γῇ γῇ
05001030 Αἰγύπτῳ. Αἰγύπτῳ
05001031 καὶ καὶ
05001031 ἐν ἐν
05001031 τῇ τῇ
05001031 ἐρήμῳ ἐρήμῳ
05001031 ταύτῃ ταύτῃ
05001031 ἣν ἣν
05001031 εἴδετε εἴδετε
05001031 ὁδὸν ὁδὸν
05001031 ὄρους ὄρους
05001031 τοῦ τοῦ
05001031 Ἀμορραίου, Ἀμορραίου
05001031 ὡς ὡς
05001031 ἐτροφοφόρησέν ἐτροφοφόρησέν
05001031 σε σε
05001031 Κύριος Κύριος
05001031 ὁ ὁ
05001031 θεός θεός
05001031 σου σου
05001031 ὡς ὡς
05001031 εἴ εἴ
05001031 τις τις
05001031 τροφοφορήσει τροφοφορήσει
05001031 ἄνθρωπος ἄνθρωπος
05001031 τὸν τὸν
05001031 υἱὸν υἱὸν
05001031 αὐτοῦ, αὐτοῦ
05001031 κατὰ κατὰ
05001031 πᾶσαν πᾶσαν
05001031 τὴν τὴν
05001031 ὁδὸν ὁδὸν
05001031 εἰς εἰς
05001031 ἣν ἣν
05001031 ἐπορεύθητε ἐπορεύθητε
05001031 ἕως ἕως
05001031 ἤλθετε ἤλθετε
05001031 εἰς εἰς
05001031 τὸν τὸν
05001031 τόπον τόπον
05001031 τοῦτον. τοῦτον
05001032 καὶ καὶ
05001032 ἐν ἐν
05001032 τῷ τῷ
05001032 λόγῳ λόγῳ
05001032 τούτῳ τούτῳ
05001032 οὐκ οὐκ
05001032 ἐνεπιστεύσατε ἐνεπιστεύσατε
05001032 Κυρίῳ Κυρίῳ
05001032 τῷ τῷ
05001032 θεῷ θεῷ
05001032 ἡμῶν, ἡμῶν
05001033 ὃς ὃς
05001033 προπορεύεται προπορεύεται
05001033 πρότερος πρότερος
05001033 ὑμῶν ὑμῶν
05001033 ἐν ἐν
05001033 τῇ τῇ
05001033 ὁδῷ ὁδῷ
05001033 ἐκλέγεσθαι ἐκλέγεσθαι
05001033 ὑμῖν ὑμῖν
05001033 τόπον, τόπον
05001033 ὁδηγῶν ὁδηγῶν
05001033 ὑμᾶς ὑμᾶς
05001033 ἐν ἐν
05001033 πυρὶ πυρὶ
05001033 νυκτός, νυκτός
05001033 δεικνύων δεικνύων
05001033 ὑμῖν ὑμῖν
05001033 τὴν τὴν
05001033 ὁδὸν ὁδὸν
05001033 καθ’ καθ’
05001033 ἣν ἣν
05001033 πορεύεσθε πορεύεσθε
05001033 ἐπ’ ἐπ’
05001033 αὐτῆς, αὐτῆς
05001033 καὶ καὶ
05001033 ἐν ἐν
05001033 νεφέλῃ νεφέλῃ
05001033 ἡμέρας. ἡμέρας
05001034 καὶ καὶ
05001034 ἤκουσεν ἤκουσεν
05001034 Κύριος Κύριος
05001034 τὴν τὴν
05001034 φωνὴν φωνὴν
05001034 τῶν τῶν
05001034 λόγων λόγων
05001034 ὑμῶν, ὑμῶν
05001034 καὶ καὶ
05001034 παροξυνθεὶς παροξυνθεὶς
05001034 ὤμοσεν ὤμοσεν
05001034 λέγων λέγων
05001035 Εἰ Εἰ
05001035 ὄψεταί ὄψεταί
05001035 τις τις
05001035 τῶν τῶν
05001035 ἀνδρῶν ἀνδρῶν
05001035 τούτων τούτων
05001035 τὴν τὴν
05001035 ἀγαθὴν ἀγαθὴν
05001035 ταύτην ταύτην
05001035 γῆν, γῆν
05001035 ἣν ἣν
05001035 ὤμοσα ὤμοσα
05001035 τοῖς τοῖς
05001035 πατράσιν πατράσιν
05001035 αὐτῶν· αὐτῶν
05001036 πλὴν πλὴν
05001036 Χαλὲβ Χαλὲβ
05001036 υἱὸς υἱὸς
05001036 Ἰεφοννή, Ἰεφοννή
05001036 οὗτος οὗτος
05001036 ὄψεται ὄψεται
05001036 αὐτήν, αὐτήν
05001036 καὶ καὶ
05001036 τούτῳ τούτῳ
05001036 δώσω δώσω
05001036 τὴν τὴν
05001036 γῆν γῆν
05001036 ἐφ’ ἐφ’
05001036 ἣν ἣν
05001036 ἐπέβη ἐπέβη
05001036 καὶ καὶ
05001036 τοῖς τοῖς
05001036 υἱοῖς υἱοῖς
05001036 αὐτοῦ, αὐτοῦ
05001036 διὰ διὰ
05001036 τὸ τὸ
05001036 προσκεῖσθαι προσκεῖσθαι
05001036 αὐτὸν αὐτὸν
05001036 τὰ τὰ
05001036 πρὸς πρὸς
05001036 Κύριον. Κύριον
05001037 καὶ καὶ
05001037 ἐμοὶ ἐμοὶ
05001037 ἐθυμώθη ἐθυμώθη
05001037 Κύριος Κύριος
05001037 δι’ δι’
05001037 ὑμᾶς ὑμᾶς
05001037 λέγων λέγων
05001037 Οὐδὲ Οὐδὲ
05001037 σὺ σὺ
05001037 οὐ οὐ
05001037 μὴ μὴ
05001037 εἰσέλθῃς εἰσέλθῃς
05001037 ἐκεῖ. ἐκεῖ
05001038 Ἰησοῦς Ἰησοῦς
05001038 υἱὸς υἱὸς
05001038 Ναυὴ Ναυὴ
05001038 ὁ ὁ
05001038 παρεστηκώς παρεστηκώς
05001038 σοι, σοι
05001038 οὗτος οὗτος
05001038 εἰσελεύσεται εἰσελεύσεται
05001038 ἐκεῖ· ἐκεῖ
05001038 αὐτὸν αὐτὸν
05001038 κατίσχυσον, κατίσχυσον
05001038 ὅτι ὅτι
05001038 αὐτὸς αὐτὸς
05001038 κατακληρονομήσει κατακληρονομήσει
05001038 αὐτὴν αὐτὴν
05001038 τῷ τῷ
