59001001 ΛΟΓΟΣ ΛΟΓΟΣ
59002003 ἴδετε ἴδετε
59002003 τὴν τὴν
59002003 θερείαν θερείαν
59002003 καὶ καὶ
59002003 τὸν τὸν
59002003 χειμῶνα. χειμῶνα
59003001 καταμάθετε καταμάθετε
59003001 καὶ καὶ
59003001 ἴδετε ἴδετε
59003001 πάντα πάντα
59003001 τὰ τὰ
59003001 δένδρα, δένδρα
59004001 
59005001 πῶς πῶς
59005001 τὰ τὰ
59005001 φύλλα φύλλα
59005001 χλωρὰ χλωρὰ
59005001 ἐν ἐν
59005001 αὐτοῖς αὐτοῖς
59005001 σκέποντα σκέποντα
59005001 τὰ τὰ
59005001 δένδρα, δένδρα
59005001 καὶ καὶ
59005001 πᾶς πᾶς
59005001 ὁ ὁ
59005001 καρπὸς καρπὸς
59005001 αὐτῶν αὐτῶν
59005001 εἰς εἰς
59005001 τιμὴν τιμὴν
59005001 καὶ καὶ
59005001 δόξαν. δόξαν
59005001 διανοήθητε διανοήθητε
59005001 καὶ καὶ
59005001 γνῶτε γνῶτε
59005001 περὶ περὶ
59005001 πάντων πάντων
59005001 τῶν τῶν
59005001 ἔργων ἔργων
59005001 αὐτοῦ, αὐτοῦ
59005001 καὶ καὶ
59005001 νοήσατε νοήσατε
59005001 ὅτι ὅτι
59005001 θεὸς θεὸς
59005001 ζῶν ζῶν
59005001 ἐποίησεν ἐποίησεν
59005001 αὐτὰ αὐτὰ
59005001 οὕτως, οὕτως
59005001 καὶ καὶ
59005001 ζῇ ζῇ
59005001 εἰς εἰς
59005001 πάντας πάντας
59005001 τοὺς τοὺς
59005001 αἰῶνας· αἰῶνας
59005002 καὶ καὶ
59005002 τὰ τὰ
59005002 ἔργα ἔργα
59005002 αὐτοῦ αὐτοῦ
59005002 πάντα πάντα
59005002 ὅσα ὅσα
59005002 ἐποίησεν ἐποίησεν
59005002 εἰς εἰς
59005002 τοὺς τοὺς
59005002 αἰῶνας, αἰῶνας
59005002 ἀπὸ ἀπὸ
59005002 ἐνιαυτοῦ ἐνιαυτοῦ
59005002 εἰς εἰς
59005002 ἐνιαυτὸν ἐνιαυτὸν
59005002 γινόμενα γινόμενα
59005002 πάντα πάντα
59005002 οὕτως, οὕτως
59005002 καὶ καὶ
59005002 πάντα πάντα
59005002 ὅσα ὅσα
59005002 ἀποτελοῦσιν ἀποτελοῦσιν
59005002 αὐτῷ αὐτῷ
59005002 τὰ τὰ
59005002 ἔργα, ἔργα
59005002 καὶ καὶ
59005002 οὐκ οὐκ
59005002 ἀλλοιοῦνται ἀλλοιοῦνται
59005002 αὐτῶν αὐτῶν
59005002 τὰ τὰ
59005002 ἔργα, ἔργα
59005002 ἀλλ’ ἀλλ’
59005002 ὡσπερεὶ ὡσπερεὶ
59005002 κατὰ κατὰ
59005002 ἐπιταγὴν ἐπιταγὴν
59005002 τὰ τὰ
59005002 πάντα πάντα
59005002 γίνεται. γίνεται
59005003 ἴδετε ἴδετε
59005003 πῶς πῶς
59005003 ἡ ἡ
59005003 θάλασσα θάλασσα
59005003 καὶ καὶ
59005003 οἱ οἱ
59005003 ποταμοὶ ποταμοὶ
59005003 ὡς ὡς
59005003 ὁμοίως ὁμοίως
59005003 ἀποτελοῦσιν, ἀποτελοῦσιν
59005003 καὶ καὶ
59005003 οὐκ οὐκ
59005003 ἀλλοιοῦσιν ἀλλοιοῦσιν
59005003 αὐτῶν αὐτῶν
59005003 τὰ τὰ
59005003 ἔργα ἔργα
59005003 ἀπὸ ἀπὸ
59005003 τῶν τῶν
59005003 λόγων λόγων
59005003 αὐτοῦ. αὐτοῦ
59005004 Ὑμεῖς Ὑμεῖς
59005004 δὲ δὲ
59005004 οὐκ οὐκ
59005004 ἐνεμείνατε ἐνεμείνατε
59005004 οὐδὲ οὐδὲ
59005004 ἐποιήσατε ἐποιήσατε
59005004 κατὰ κατὰ
59005004 τὰς τὰς
59005004 ἐντολὰς ἐντολὰς
59005004 αὐτοῦ, αὐτοῦ
59005004 ἀλλὰ ἀλλὰ
59005004 ἀπέστητε ἀπέστητε
59005004 καὶ καὶ
59005004 κατελαλήσατε κατελαλήσατε
59005004 μεγάλους μεγάλους
59005004 καὶ καὶ
59005004 σκληροὺς σκληροὺς
59005004 λόγους λόγους
59005004 ἐν ἐν
59005004 στόματι στόματι
59005004 ἀκαθαρσίας ἀκαθαρσίας
59005004 ὑμῶν ὑμῶν
59005004 κατὰ κατὰ
59005004 τῆς τῆς
59005004 μεγαλοσύνης μεγαλοσύνης
59005004 αὐτοῦ. αὐτοῦ
59005004 ὅτι ὅτι
59005004 κατελαλήσατε κατελαλήσατε
59005004 ἐν ἐν
59005004 τοῖς τοῖς
59005004 ψεύμασιν ψεύμασιν
59005004 ὑμῶν, ὑμῶν
59005004 σκληροκάρδιοι, σκληροκάρδιοι
59005004 οὐκ οὐκ
59005004 ἔστιν ἔστιν
59005004 εἰρήνη εἰρήνη
59005004 ὑμῖν. ὑμῖν
59005005 τοιγὰρ τοιγὰρ
59005005 τὰς τὰς
59005005 ἡμέρας ἡμέρας
59005005 ὑμῶν ὑμῶν
59005005 ὑμεῖς ὑμεῖς
59005005 κατηράσασθε, κατηράσασθε
59005005 καὶ καὶ
59005005 τὰ τὰ
59005005 ἔτη ἔτη
59005005 τῆς τῆς
59005005 ζωῆς ζωῆς
59005005 ὑμῶν ὑμῶν
59005005 ἀπολεῖται, ἀπολεῖται
59005005 καὶ καὶ
59005005 τὰ τὰ
59005005 ἔτη ἔτη
59005005 τῆς τῆς
59005005 ἀπωλείας ἀπωλείας
59005005 ὑμῶν ὑμῶν
59005005 πληθυνθήσεται πληθυνθήσεται
59005005 ἐν ἐν
59005005 κατάρᾳ κατάρᾳ
59005005 αἰώνων, αἰώνων
59005005 καὶ καὶ
59005005 οὐκ οὐκ
59005005 ἔσται ἔσται
59005005 ὑμῖν ὑμῖν
59005005 ἔλεος ἔλεος
59005005 καὶ καὶ
59005005 εἰρήνη. εἰρήνη
59005006 Τότε Τότε
59005006 ἔσται ἔσται
59005006 τὰ τὰ
59005006 ὀνόματα ὀνόματα
59005006 ὑμῶν ὑμῶν
59005006 εἰς εἰς
59005006 κατάραν κατάραν
59005006 αἰώνιον αἰώνιον
59005006 πᾶσιν πᾶσιν
59005006 τοῖς τοῖς
59005006 δικαίοις, δικαίοις
59005006 καὶ καὶ
59005006 ἐν ἐν
59005006 ὑμῖν ὑμῖν
59005006 καταράσονται καταράσονται
59005006 πάντες πάντες
59005006 οἱ οἱ
59005006 καταρώμενοι, καταρώμενοι
59005006 καὶ καὶ
59005006 πάντες πάντες
59005006 οἱ οἱ
59005006 ἁμαρτωλοὶ ἁμαρτωλοὶ
59005006 καὶ καὶ
59005006 ἀσεβεῖς ἀσεβεῖς
59005006 ἐν ἐν
59005006 ὑμῖν ὑμῖν
59005006 ὀμοῦνται, ὀμοῦνται
59005006 καὶ καὶ
59005006 πάντες πάντες
59005006 οἱ οἱ
59005006 ἀναμάρτητοι ἀναμάρτητοι
59005006 χαρήσονται, χαρήσονται
59005006 καὶ καὶ
59005006 ἔσται ἔσται
59005006 αὐτοῖς αὐτοῖς
59005006 λύσις λύσις
59005006 ἁμαρτιῶν ἁμαρτιῶν
59005006 καὶ καὶ
59005006 πᾶν πᾶν
59005006 ἔλεος ἔλεος
59005006 καὶ καὶ
59005006 εἰρήνη εἰρήνη
59005006 καὶ καὶ
59005006 ἐπιείκεια, ἐπιείκεια
59005006 ἔσται ἔσται
59005006 αὐτοῖς αὐτοῖς
59005006 σωτηρία, σωτηρία
59005006 φῶς φῶς
59005006 ἀγαθόν, ἀγαθόν
59005006 καὶ καὶ
59005006 αὐτοὶ αὐτοὶ
59005006 κληρονομήσουσιν κληρονομήσουσιν
59005006 τὴν τὴν
59005006 γῆν· γῆν
59005006 καὶ καὶ
59005006 πᾶσιν πᾶσιν
59005006 ὑμῖν ὑμῖν
59005006 τοῖς τοῖς
59005006 ἁμαρτωλοῖς ἁμαρτωλοῖς
59005006 οὐχ οὐχ
59005006 ὑπάρξει ὑπάρξει
59005006 σωτηρία, σωτηρία
59005006 ἀλλὰ ἀλλὰ
59005006 ἐπὶ ἐπὶ
59005006 πάντας πάντας
59005006 ὑμᾶς ὑμᾶς
59005006 κατάλυσις, κατάλυσις
59005006 κατάρα. κατάρα
59005007 καὶ καὶ
59005007 τοῖς τοῖς
59005007 ἐκλεκτοῖς ἐκλεκτοῖς
59005007 ἔσται ἔσται
59005007 φῶς φῶς
59005007 καὶ καὶ
59005007 χάρις χάρις
59005007 καὶ καὶ
59005007 εἰρήνη, εἰρήνη
59005007 καὶ καὶ
59005007 αὐτοὶ αὐτοὶ
59005007 κληρονομήσουσιν κληρονομήσουσιν
59005007 τὴν τὴν
59005007 γῆν, γῆν
59005007 ὑμῖν ὑμῖν
59005007 δὲ δὲ
59005007 τοῖς τοῖς
59005007 ἀσεβέσιν ἀσεβέσιν
59005007 ἔσται ἔσται
59005007 κατάρα. κατάρα
59005008 τότε τότε
59005008 δοθήσεται δοθήσεται
59005008 τοῖς τοῖς
59005008 ἐκλεκτοῖς ἐκλεκτοῖς
59005008 φῶς φῶς
59005008 καὶ καὶ
59005008 χάρις, χάρις
59005008 καὶ καὶ
59005008 αὐτοὶ αὐτοὶ
59005008 κληρονομήσουσιν κληρονομήσουσιν
59005008 τὴν τὴν
59005008 γῆν. γῆν
59005008 τότε τότε
59005008 δοθήσεται δοθήσεται
59005008 πᾶσιν πᾶσιν
59005008 τοῖς τοῖς
59005008 ἐκλεκτοῖς ἐκλεκτοῖς
59005008 σοφία, σοφία
59005008 καὶ καὶ
59005008 πάντες πάντες
59005008 οὗτοι οὗτοι
59005008 ζήσονται, ζήσονται
59005008 καὶ καὶ
59005008 οὐ οὐ
59005008 μὴ μὴ
59005008 ἁμαρτήσονται ἁμαρτήσονται
59005008 ἔτι ἔτι
59005008 οὐ οὐ
59005008 κατ’ κατ’
59005008 ἀλήθειαν ἀλήθειαν
59005008 οὔτε οὔτε
59005008 κατὰ κατὰ
59005008 ὑπερηφανίαν, ὑπερηφανίαν
59005008 καὶ καὶ
59005008 ἔσται ἔσται
59005008 ἐν ἐν
59005008 ἀνθρώπῳ ἀνθρώπῳ
59005008 πεφωτισμένῳ πεφωτισμένῳ
59005008 φῶς φῶς
59005008 καὶ καὶ
59005008 ἀνθρώπῳ ἀνθρώπῳ
59005008 ἐπιστήμονι ἐπιστήμονι
59005008 νόημα, νόημα
59005008 καὶ καὶ
59005008 οὐ οὐ
59005008 μὴ μὴ
59005008 πλημμελήσουσιν πλημμελήσουσιν
59005009 οὐδὲ οὐδὲ
59005009 μὴ μὴ
59005009 ἁμάρτωσιν ἁμάρτωσιν
59005009 πάσας πάσας
59005009 τὰς τὰς
59005009 ἡμέρας ἡμέρας
59005009 τῆς τῆς
59005009 ζωῆς ζωῆς
59005009 αὐτῶν, αὐτῶν
59005009 καὶ καὶ
59005009 οὐ οὐ
59005009 μὴ μὴ
59005009 ἀποθάνωσιν ἀποθάνωσιν
59005009 ἐν ἐν
59005009 ὀργῇ ὀργῇ
59005009 θυμοῦ, θυμοῦ
59005009 ἀλλὰ ἀλλὰ
59005009 τὸν τὸν
59005009 ἀριθμὸν ἀριθμὸν
59005009 αὐτῶν αὐτῶν
59005009 ζωῆς ζωῆς
59005009 ἡμερῶν ἡμερῶν
59005009 πληρώσουσιν, πληρώσουσιν
59005009 καὶ καὶ
59005009 ἡ ἡ
59005009 ζωὴ ζωὴ
59005009 αὐτῶν αὐτῶν
59005009 αὐξηθήσεται αὐξηθήσεται
59005009 ἐν ἐν
59005009 εἰρήνῃ, εἰρήνῃ
59005009 καὶ καὶ
59005009 τὰ τὰ
59005009 ἔτη ἔτη
59005009 τῆς τῆς
59005009 χαρᾶς χαρᾶς
59005009 αὐτῶν αὐτῶν
59005009 πληθυνθήσεται πληθυνθήσεται
59005009 ἐν ἐν
59005009 ἀγαλλιάσει ἀγαλλιάσει
59005009 καὶ καὶ
59005009 εἰρήνῃ εἰρήνῃ
59005009 αἰῶνος αἰῶνος
59005009 ἐν ἐν
59005009 πάσαις πάσαις
59005009 ταῖς ταῖς
59005009 ἡμέραις ἡμέραις
59005009 τῆς τῆς
59005009 ζωῆς ζωῆς
59005009 αὐτῶν. αὐτῶν
59006001 Καὶ Καὶ
59006001 ἐγένετο ἐγένετο
59006001 οὗ οὗ
59006001 ἂν ἂν
59006001 ἐπληθύνθησαν ἐπληθύνθησαν
59006001 οἱ οἱ
59006001 υἱοὶ υἱοὶ
59006001 τῶν τῶν
59006001 ἀνθρώπων, ἀνθρώπων
59006001 ἐν ἐν
59006001 ἐκείναις ἐκείναις
59006001 ταῖς ταῖς
59006001 ἡμέραις ἡμέραις
59006001 ἐγεννήθησαν ἐγεννήθησαν
59006001 θυγατέρες θυγατέρες
59006001 ὡραῖαι ὡραῖαι
59006001 καὶ καὶ
59006001 καλαί. καλαί
59006002 καὶ καὶ
59006002 ἐθεάσαντο ἐθεάσαντο
59006002 αὐτὰς αὐτὰς
59006002 οἱ οἱ
59006002 ἄγγελοι ἄγγελοι
59006002 υἱοὶ υἱοὶ
59006002 οὐρανοῦ οὐρανοῦ
59006002 καὶ καὶ
59006002 ἐπεθύμησαν ἐπεθύμησαν
59006002 αὐτάς, αὐτάς
59006002 καὶ καὶ
59006002 εἶπαν εἶπαν
59006002 πρὸς πρὸς
59006002 ἀλλήλους ἀλλήλους
59006002 Δεῦτε Δεῦτε
59006002 ἐκλεξώμεθα ἐκλεξώμεθα
59006002 ἑαυτοῖς ἑαυτοῖς
59006002 γυναῖκας γυναῖκας
59006002 ἀπὸ ἀπὸ
59006002 τῶν τῶν
59006002 ἀνθρώπων, ἀνθρώπων
59006002 καὶ καὶ
59006002 γεννήσομεν γεννήσομεν
59006002 ἑαυτοῖς ἑαυτοῖς
59006002 τέκνα. τέκνα
59006003 καὶ καὶ
59006003 εἶπεν εἶπεν
59006003 Σεμειαζᾶς Σεμειαζᾶς
59006003 πρὸς πρὸς
59006003 αὐτούς, αὐτούς
59006003 ὃς ὃς
59006003 ἦν ἦν
59006003 ἄρχων ἄρχων
59006003 αὐτῶν αὐτῶν
59006003 Φοβοῦμαι Φοβοῦμαι
59006003 μὴ μὴ
59006003 οὐ οὐ
59006003 θελήσετε θελήσετε
59006003 ποιῆσαι ποιῆσαι
59006003 τὸ τὸ
59006003 πρᾶγμα πρᾶγμα
59006003 τοῦτο, τοῦτο
59006003 καὶ καὶ
59006003 ἔσομαι ἔσομαι
59006003 ἐγὼ ἐγὼ
59006003 μόνος μόνος
59006003 ὀφειλέτης ὀφειλέτης
59006003 ἁμαρτίας ἁμαρτίας
59006003 μεγάλης μεγάλης
59006004 ἀπεκρίθησαν ἀπεκρίθησαν
59006004 οὖν οὖν
59006004 αὐτῷ αὐτῷ
59006004 πάντες πάντες
59006004 Ὀμόσωμεν Ὀμόσωμεν
59006004 ὅρκῳ ὅρκῳ
59006004 πάντες πάντες
59006004 καὶ καὶ
59006004 ἀναθεματίσωμεν ἀναθεματίσωμεν
59006004 πάντες πάντες
59006004 ἀλλήλους ἀλλήλους
59006004 μὴ μὴ
59006004 ἀποστρέψαι ἀποστρέψαι
59006004 τὴν τὴν
59006004 γνώμην γνώμην
59006004 ταύτην, ταύτην
59006004 μὲχρις μὲχρις
59006004 οὗ οὗ
