38001001 ΛΟΓΟΣ ΛΟΓΟΣ ΛΟΓΟΣ
38001008 βασιλέως βασιλέως βασιλέως
38001008 καὶ καὶ καί
38001008 ἐπὶ ἐπὶ ἐπί
38001008 πάντας πάντας πάντας
38001008 τοὺς τοὺς τούς
38001008 ἐνδεδυμένους ἐνδεδυμένους ἐνδεδυμένους
38001008 ἐνδύματα ἐνδύματα ἐνδύματα
38001008 ἀλλότρια· ἀλλότρια ἀλλότρια
38001009 καὶ καὶ καί
38001009 ἐκδικήσω ἐκδικήσω ἐκδικήσω
38001009 ἐμφανῶς ἐμφανῶς ἐμφανῶς
38001009 ἐπὶ ἐπὶ ἐπί
38001009 τὰ τὰ τά
38001009 πρόπυλα πρόπυλα πρόπυλα
38001009 ἐν ἐν ἐν
38001009 ἐκείνῃ ἐκείνῃ ἐκείνῃ
38001009 τῇ τῇ τῇ
38001009 ἡμέρᾳ, ἡμέρᾳ ἡμέρᾳ
38001009 τοὺς τοὺς τούς
38001009 πληροῦντας πληροῦντας πληροῦντας
38001009 τὸν τὸν τόν
38001009 οἶκον οἶκον οἶκον
38001009 Κυρίου Κυρίου Κυρίου
38001009 θεοῦ θεοῦ θεοῦ
38001009 αὐτῶν αὐτῶν αὐτῶν
38001009 ἀσεβείας ἀσεβείας ἀσεβείας
38001009 καὶ καὶ καί
38001009 δόλου. δόλου δόλου
38001010 καὶ καὶ καί
38001010 ἔσται ἔσται ἔσται
38001010 ἐν ἐν ἐν
38001010 τῇ τῇ τῇ
38001010 ἡμέρᾳ ἡμέρᾳ ἡμέρᾳ
38001010 ἐκείνῃ, ἐκείνῃ ἐκείνῃ
38001010 λέγει λέγει λέγει
38001010 Κύριος, Κύριος Κύριος
38001010 φωνὴ φωνὴ φωνή
38001010 κραυγῆς κραυγῆς κραυγῆς
38001010 ἀπὸ ἀπὸ ἀπό
38001010 πύλης πύλης πύλης
38001010 ἀποκεντούντων, ἀποκεντούντων ἀποκεντούντων
38001010 καὶ καὶ καί
38001010 ὀλολυγμὸς ὀλολυγμὸς ὀλολυγμός
38001010 ἀπὸ ἀπὸ ἀπό
38001010 τῆς τῆς τῆς
38001010 δευτέρας, δευτέρας δευτέρας
38001010 καὶ καὶ καί
38001010 συντριμμὸς συντριμμὸς συντριμμός
38001010 μέγας μέγας μέγας
38001010 ἀπὸ ἀπὸ ἀπό
38001010 τῶν τῶν τῶν
38001010 βουνῶν. βουνῶν βουνῶν
38001011 θρηνήσατε, θρηνήσατε θρηνήσατε
38001011 οἱ οἱ οἱ
38001011 κατοικοῦντες κατοικοῦντες κατοικοῦντες
38001011 τὴν τὴν τήν
38001011 κατακεκομμένην, κατακεκομμένην κατακεκομμένην
38001011 ὅτι ὅτι ὅτι
38001011 ὡμοιώθη ὡμοιώθη ὡμοιώθη
38001011 πᾶς πᾶς πᾶς
38001011 ὁ ὁ ὁ
38001011 λαὸς λαὸς λαός
38001011 Χανάαν, Χανάαν Χανάαν
38001011 ἐξωλεθρεύθησαν ἐξωλεθρεύθησαν ἐξωλεθρεύθησαν
38001011 πάντες πάντες πάντες
38001011 οἱ οἱ οἱ
38001011 ἐπηρμένοι ἐπηρμένοι ἐπηρμένοι
38001011 ἀργυρίῳ. ἀργυρίῳ ἀργυρίῳ
38001012 καὶ καὶ καί
38001012 ἔσται ἔσται ἔσται
38001012 ἐν ἐν ἐν
38001012 τῇ τῇ τῇ
38001012 ἡμέρᾳ ἡμέρᾳ ἡμέρᾳ
38001012 ἐκείνῃ ἐκείνῃ ἐκείνῃ
38001012 ἐξερευνήσω ἐξερευνήσω ἐξερευνήσω
38001012 τὴν τὴν τήν
38001012 Ἰερυσαλὴμ Ἰερυσαλὴμ Ἰερυσαλήμ
38001012 μετὰ μετὰ μετά
38001012 λύχνου, λύχνου λύχνου
38001012 καὶ καὶ καί
38001012 ἐκδικήσω ἐκδικήσω ἐκδικήσω
38001012 ἐπὶ ἐπὶ ἐπί
38001012 τοὺς τοὺς τούς
38001012 ἄνδρας ἄνδρας ἄνδρας
38001012 τοὺς τοὺς τούς
38001012 καταφρονοῦντας καταφρονοῦντας καταφρονοῦντας
38001012 ἐπὶ ἐπὶ ἐπί
38001012 τὰ τὰ τά
38001012 φυλάγματα φυλάγματα φυλάγματα
38001012 αὐτῶν· αὐτῶν αὐτῶν
38001012 οἱ οἱ οἱ
38001012 δὲ δὲ δέ
38001012 λέγοντες λέγοντες λέγοντες
38001012 ἐν ἐν ἐν
38001012 ταῖς ταῖς ταῖς
38001012 καρδίαις καρδίαις καρδίαις
38001012 αὐτῶν αὐτῶν αὐτῶν
38001012 Οὐ Οὐ Οὐ
38001012 μὴ μὴ μή
38001012 ἀγαθοποιήσῃ ἀγαθοποιήσῃ ἀγαθοποιήσῃ
38001012 Κύριος Κύριος Κύριος
38001012 οὐδὲ οὐδὲ οὐδέ
38001012 μὴ μὴ μή
38001012 κακώσῃ, κακώσῃ κακώσῃ
38001013 καὶ καὶ καί
38001013 ἔσται ἔσται ἔσται
38001013 ἡ ἡ ἡ
38001013 δύναμις δύναμις δύναμις
38001013 αὐτῶν αὐτῶν αὐτῶν
38001013 εἰς εἰς εἰς
38001013 διαρπαγήν, διαρπαγήν διαρπαγήν
38001013 καὶ καὶ καί
38001013 οἱ οἱ οἱ
38001013 οἶκοι οἶκοι οἶκοι
38001013 αὐτῶν αὐτῶν αὐτῶν
38001013 εἰς εἰς εἰς
38001013 ἀφανισμόν· ἀφανισμόν ἀφανισμόν
38001013 καὶ καὶ καί
38001013 οἰκοδομήσουσιν οἰκοδομήσουσιν οἰκοδομήσουσιν
38001013 οἰκίας οἰκίας οἰκίας
38001013 καὶ καὶ καί
38001013 οὐ οὐ οὐ
38001013 μὴ μὴ μή
38001013 κατοικήσουσιν κατοικήσουσιν κατοικήσουσιν
38001013 ἐν ἐν ἐν
38001013 αὐταῖς, αὐταῖς αὐταῖς
38001013 καὶ καὶ καί
38001013 καταφυτεύσουσιν καταφυτεύσουσιν καταφυτεύσουσιν
38001013 ἀμπελῶνας ἀμπελῶνας ἀμπελῶνας
38001013 καὶ καὶ καί
38001013 οὐ οὐ οὐ
38001013 μὴ μὴ μή
38001013 πίωσιν πίωσιν πίωσιν
38001013 τὸν τὸν τόν
38001013 οἶνον οἶνον οἶνον
38001013 αὐτῶν. αὐτῶν αὐτῶν
38001014 Ὅτι Ὅτι Ὅτι
38001014 ἐγγὺς ἐγγὺς ἐγγύς
38001014 ἡμέρα ἡμέρα ἡμέρα
38001014 Κυρίου Κυρίου Κυρίου
38001014 ἡ ἡ ἡ
38001014 μεγάλη, μεγάλη μεγάλη
38001014 ἐγγὺς ἐγγὺς ἐγγύς
38001014 καὶ καὶ καί
38001014 ταχεῖα ταχεῖα ταχεῖα
38001014 σφόδρα· σφόδρα σφόδρα
38001014 φωνὴ φωνὴ φωνή
38001014 ἡμέρας ἡμέρας ἡμέρας
38001014 Κυρίου Κυρίου Κυρίου
38001014 πικρὰ πικρὰ πικρά
38001014 καὶ καὶ καί
38001014 σκληρὰ σκληρὰ σκληρά
38001014 τέτακται, τέτακται τέτακται
38001014 δυνατή. δυνατή δυνατή
38001015 ἡμέρα ἡμέρα ἡμέρα
38001015 ὀργῆς, ὀργῆς ὀργῆς
38001015 ἡ ἡ ἡ
38001015 ἡμέρα ἡμέρα ἡμέρα
38001015 ἐκείνη, ἐκείνη ἐκείνη
38001015 ἡμέρα ἡμέρα ἡμέρα
38001015 θλίψεως θλίψεως θλίψεως
38001015 καὶ καὶ καί
38001015 ἀνάγκης, ἀνάγκης ἀνάγκης
38001015 ἡμέρα ἡμέρα ἡμέρα
38001015 ἀωρίας ἀωρίας ἀωρίας
38001015 καὶ καὶ καί
38001015 ἀφανισμοῦ, ἀφανισμοῦ ἀφανισμοῦ
38001015 ἡμέρα ἡμέρα ἡμέρα
38001015 σκότους σκότους σκότους
38001015 καὶ καὶ καί
38001015 γνόφου, γνόφου γνόφου
38001015 ἡμέρα ἡμέρα ἡμέρα
38001015 νεφέλης νεφέλης νεφέλης
38001015 καὶ καὶ καί
38001015 ὁμίχλης, ὁμίχλης ὁμίχλης
38001016 ἡμέρα ἡμέρα ἡμέρα
38001016 σάλπιγγος σάλπιγγος σάλπιγγος
38001016 καὶ καὶ καί
38001016 κραυγῆς κραυγῆς κραυγῆς
38001016 ἐπὶ ἐπὶ ἐπί
38001016 τὰς τὰς τάς
38001016 πόλεις πόλεις πόλεις
38001016 τὰς τὰς τάς
38001016 ὀχυρὰς ὀχυρὰς ὀχυράς
38001016 καὶ καὶ καί
38001016 ἐπὶ ἐπὶ ἐπί
38001016 τὰς τὰς τάς
38001016 γωνίας γωνίας γωνίας
38001016 τὰς τὰς τάς
38001016 ὑψηλάς. ὑψηλάς ὑψηλάς
38001017 καὶ καὶ καί
38001017 ἐκθλίψω ἐκθλίψω ἐκθλίψω
38001017 τοὺς τοὺς τούς
38001017 ἀνθρώπους, ἀνθρώπους ἀνθρώπους
38001017 καὶ καὶ καί
38001017 πορεύσονται πορεύσονται πορεύσονται
38001017 ὡς ὡς ὡς
38001017 τυφλοί, τυφλοί τυφλοί
38001017 ὅτι ὅτι ὅτι
38001017 τῷ τῷ τῷ
38001017 κυρίῳ κυρίῳ κυρίῳ
38001017 ἐξήμαρτον· ἐξήμαρτον ἐξήμαρτον
38001017 καὶ καὶ καί
38001017 ἐκχεεῖ ἐκχεεῖ ἐκχεεῖ
38001017 τὸ τὸ τό
38001017 αἷμα αἷμα αἷμα
38001017 αὐτῶν αὐτῶν αὐτῶν
38001017 ὡς ὡς ὡς
38001017 χοῦν, χοῦν χοῦν
38001017 καὶ καὶ καί
38001017 τὰς τὰς τάς
38001017 σάρκας σάρκας σάρκας
38001017 αὐτῶν αὐτῶν αὐτῶν
38001017 ὡς ὡς ὡς
38001017 βόλβιτα· βόλβιτα βόλβιτα
38001018 καὶ καὶ καί
38001018 τὸ τὸ τό
38001018 ἀργύριον ἀργύριον ἀργύριον
38001018 αὐτῶν αὐτῶν αὐτῶν
38001018 καὶ καὶ καί
38001018 τὸ τὸ τό
38001018 χρυσίον χρυσίον χρυσίον
38001018 αὐτῶν αὐτῶν αὐτῶν
38001018 οὐ οὐ οὐ
38001018 μὴ μὴ μή
38001018 δύνηται δύνηται δύνηται
38001018 ἐξελέσθαι ἐξελέσθαι ἐξελέσθαι
38001018 αὐτοὺς αὐτοὺς αὐτούς
38001018 ἐν ἐν ἐν
38001018 ἡμέρᾳ ἡμέρᾳ ἡμέρᾳ
38001018 ὀργῆς ὀργῆς ὀργῆς
38001018 Κυρίου. Κυρίου Κυρίου
38001018 καὶ καὶ καί
38001018 ἐν ἐν ἐν
38001018 πυρί πυρί πυρί
38001018 ζήλους ζήλους ζήλους
38001018 αὐτοῦ αὐτοῦ αὐτοῦ
38001018 καταναλωθήσεται καταναλωθήσεται καταναλωθήσεται
38001018 πᾶσα πᾶσα πᾶσα
38001018 ἡ ἡ ἡ
38001018 γῆ, γῆ γῆ
38001018 διότι διότι διότι
38001018 συντέλειαν συντέλειαν συντέλειαν
38001018 καὶ καὶ καί
38001018 σπουδὴν σπουδὴν σπουδήν
38001018 ποιήσει ποιήσει ποιήσει
38001018 ἐπὶ ἐπὶ ἐπί
38001018 πάντας πάντας πάντας
38001018 τούς τούς τούς
38001018 κατοικοῦντας κατοικοῦντας κατοικοῦντας
38001018 τὴν τὴν τήν
38001018 γῆν. γῆν γῆν
38002001 Συνάχθητε Συνάχθητε Συνάχθητε
38002001 καὶ καὶ καί
38002001 συνδέθητε, συνδέθητε συνδέθητε
38002001 τὸ τὸ τό
38002001 ἔθνος ἔθνος ἔθνος
38002001 τὸ τὸ τό
38002001 ἀπαίδευτον, ἀπαίδευτον ἀπαίδευτον
38002002 πρὸ πρὸ πρό
38002002 τοῦ τοῦ τοῦ
38002002 γενέσθαι γενέσθαι γενέσθαι
38002002 ὑμᾶς ὑμᾶς ὑμᾶς
38002002 ὡς ὡς ὡς
38002002 ἄνθος ἄνθος ἄνθος
38002002 παραπορευόμενον, παραπορευόμενον παραπορευόμενον
38002002 πρὸ πρὸ πρό
38002002 τοῦ τοῦ τοῦ
38002002 ἐπελθεῖν ἐπελθεῖν ἐπελθεῖν
38002002 ἐφ’ ἐφ’ ἐπί
38002002 ὑμᾶς ὑμᾶς ὑμᾶς
38002002 ὀργήν ὀργήν ὀργήν
38002002 Κυρίου, Κυρίου Κυρίου
38002002 πρὸ πρὸ πρό
38002002 τοῦ τοῦ τοῦ
38002002 ἐπελθεῖν ἐπελθεῖν ἐπελθεῖν
38002002 ἐφ’ ἐφ’ ἐπί
38002002 ὑμᾶς ὑμᾶς ὑμᾶς
38002002 ἡμέραν ἡμέραν ἡμέραν
38002002 θυμοῦ θυμοῦ θυμοῦ
38002002 Κυρίου. Κυρίου Κυρίου
38002003 ζητήσατε ζητήσατε ζητήσατε
38002003 τὸν τὸν τόν
38002003 κύριον, κύριον κύριον
38002003 πάντες πάντες πάντες
38002003 ταπεινοὶ ταπεινοὶ ταπεινοί
38002003 γῆς· γῆς γῆς
38002003 κρίμα κρίμα κρίμα
38002003 ἐργάζεσθε ἐργάζεσθε ἐργάζεσθε
38002003 καὶ καὶ καί
38002003 δικαιοσύνην δικαιοσύνην δικαιοσύνην
38002003 ζητήσατε, ζητήσατε ζητήσατε
38002003 καὶ καὶ καί
38002003 ἀποκρίνεσθε ἀποκρίνεσθε ἀποκρίνεσθε
38002003 αὐτά, αὐτά αὐτά
38002003 ὅπως ὅπως ὅπως
38002003 σκεπασθῆτε σκεπασθῆτε σκεπασθῆτε
38002003 ἐν ἐν ἐν
38002003 ἡμέρᾳ ἡμέρᾳ ἡμέρᾳ
38002003 ὀργῆς ὀργῆς ὀργῆς
38002003 Κυρίου. Κυρίου Κυρίου
38002004 Διότι Διότι Διότι
38002004 Γάζα Γάζα Γάζα
38002004 διηρπασμένη διηρπασμένη διηρπασμένη
38002004 ἔσται, ἔσται ἔσται
38002004 καὶ καὶ καί
38002004 Ἀσκάλων Ἀσκάλων Ἀσκάλων
38002004 εἰς εἰς εἰς
38002004 ἀφανισμόν, ἀφανισμόν ἀφανισμόν
38002004 καὶ καὶ καί
38002004 Ἄζωτος Ἄζωτος Ἄζωτος
38002004 μεσημβρίας μεσημβρίας μεσημβρίας
38002004 ἐκριφήσεται, ἐκριφήσεται ἐκριφήσεται
38002004 καὶ καὶ καί
38002004 Ἀκκαρὼν Ἀκκαρὼν Ἀκκαρών
38002004 ἐκριζωθήσεται. ἐκριζωθήσεται ἐκριζωθήσεται
38002005 οὐαὶ οὐαὶ οὐαί
38002005 οἱ οἱ οἱ
38002005 κατοικοῦντες κατοικοῦντες κατοικοῦντες
38002005 τὸ τὸ τό
38002005 σχοίνισμα σχοίνισμα σχοίνισμα
38002005 τῆς τῆς τῆς
38002005 θαλάσσης, θαλάσσης θαλάσσης
38002005 πάροικοι πάροικοι πάροικοι
38002005 Κρητῶν· Κρητῶν Κρητῶν
38002005 λόγος λόγος λόγος
38002005 Κυρίου Κυρίου Κυρίου
38002005 ἐφ’ ἐφ’ ἐπί
38002005 ὑμᾶς ὑμᾶς ὑμᾶς
38002005 Χανάαν, Χανάαν Χανάαν
38002005 γῆ γῆ γῆ
38002005 ἀλλοφύλων, ἀλλοφύλων ἀλλοφύλων
38002005 καὶ καὶ καί
38002005 ἀπολῶ ἀπολῶ ἀπολῶ
38002005 ὑμᾶς ὑμᾶς ὑμᾶς
38002005 ἐκ ἐκ ἐκ
38002005 κατοικίας· κατοικίας κατοικίας
38002006 καὶ καὶ καί
38002006 ἔσται ἔσται ἔσται
38002006 Κρήτη Κρήτη Κρήτη
38002006 νομὴ νομὴ νομή
38002006 ποιμνίων ποιμνίων ποιμνίων
38002006 καὶ καὶ καί
38002006 μάνδρα μάνδρα μάνδρα
38002006 προβάτων, προβάτων προβάτων
38002007 καὶ καὶ καί
38002007 ἔσται ἔσται ἔσται
38002007 τὸ τὸ τό
38002007 σχοίνισμα σχοίνισμα σχοίνισμα
38002007 τῆς τῆς τῆς
38002007 θαλάσσης θαλάσσης θαλάσσης
38002007 τοῖς τοῖς τοῖς
38002007 καταλοίποις καταλοίποις καταλοίποις
38002007 οἴκου οἴκου οἴκου
38002007 Ἰούδα· Ἰούδα Ἰούδα
38002007 ἐπ’ ἐπ’ ἐπί
38002007 αὐτοὺς αὐτοὺς αὐτούς
38002007 νεμήσονται νεμήσονται νεμήσονται
38002007 ἐν ἐν ἐν
38002007 τοῖς τοῖς τοῖς
38002007 οἴκοις οἴκοις οἴκοις
38002007 Ἀσκάλωνος, Ἀσκάλωνος Ἀσκάλωνος
38002007 δείλης δείλης δείλης
38002007 καταλύσουσιν καταλύσουσιν καταλύσουσιν
38002007 ἀπὸ ἀπὸ ἀπό
38002007 προσώπου προσώπου προσώπου
38002007 υἱῶν υἱῶν υἱῶν
38002007 Ἰούδα, Ἰούδα Ἰούδα
38002007 ὅτι ὅτι ὅτι
38002007 ἐπέσκεπται ἐπέσκεπται ἐπέσκεπται
38002007 αὐτοὺς αὐτοὺς αὐτούς
38002007 Κύριος Κύριος Κύριος
38002007 ὁ ὁ ὁ
38002007 θεὸς θεὸς θεός
38002007 αὐτῶν, αὐτῶν αὐτῶν
38002007 καὶ καὶ καί
38002007 ἀπέστρεψε ἀπέστρεψε ἀπέστρεψε
38002007 τὴν τὴν τήν
38002007 αἰχμαλωσίαν αἰχμαλωσίαν αἰχμαλωσίαν
38002007 αὐτῶν. αὐτῶν αὐτῶν
38002008 Ἤκουσα Ἤκουσα Ἤκουσα
38002008 ὀνειδισμοὺς ὀνειδισμοὺς ὀνειδισμούς
38002008 Μωὰβ Μωὰβ Μωάβ
38002008 καὶ καὶ καί
38002008 κονδυλισμοὺς κονδυλισμοὺς κονδυλισμούς
38002008 υἱῶν υἱῶν υἱῶν
38002008 Ἀμμών, Ἀμμών Ἀμμών
38002008 ἐν ἐν ἐν
38002008 οἷς οἷς οἷς
38002008 ὠνείδιζον ὠνείδιζον ὠνείδιζον
38002008 τὸν τὸν τόν
38002008 λαόν λαόν λαόν
38002008 μου μου μου
38002008 καὶ καὶ καί
38002008 ἐμεγαλύνοντο ἐμεγαλύνοντο ἐμεγαλύνοντο
38002008 ἐπὶ ἐπὶ ἐπί
38002008 τὰ τὰ τά
38002008 ὅριά ὅριά ὅριά
38002008 μου. μου μου
38002009 διὰ διὰ διά
38002009 τοῦτο τοῦτο τοῦτο
38002009 ζῶ ζῶ ζῶ
38002009 ἐγώ, ἐγώ ἐγώ
38002009 λέγει λέγει λέγει
38002009 Κύριος Κύριος Κύριος
38002009 τῶν τῶν τῶν
38002009 δυνάμεων δυνάμεων δυνάμεων
38002009 ὁ ὁ ὁ
38002009 θεὸς θεὸς θεός
38002009 Ἰσραήλ, Ἰσραήλ Ἰσραήλ
38002009 διότι διότι διότι
38002009 Μωὰβ Μωὰβ Μωάβ
38002009 ὡς ὡς ὡς
38002009 Σόδομα Σόδομα Σόδομα
38002009 ἔσται, ἔσται ἔσται
38002009 καὶ καὶ καί
38002009 υἱοὶ υἱοὶ υἱοί
38002009 Ἀμμὼν Ἀμμὼν Ἀμμών
38002009 ὡς ὡς ὡς
38002009 Γόμορρα, Γόμορρα Γόμορρα
38002009 καὶ καὶ καί
38002009 Δαμασκὸς Δαμασκὸς Δαμασκός
38002009 ἐκλελιμμένη ἐκλελιμμένη ἐκλελιμμένη
38002009 ὡς ὡς ὡς
38002009 θιμωνιὰ θιμωνιὰ θιμωνιά
38002009 ἅλωνος ἅλωνος ἅλωνος
38002009 καὶ καὶ καί
38002009 ἠφανισμένη ἠφανισμένη ἠφανισμένη
38002009 εἰς εἰς εἰς
38002009 τὸν τὸν τόν
38002009 αἰῶνα· αἰῶνα αἰῶνα
38002009 καὶ καὶ καί
38002009 οἱ οἱ οἱ
38002009 κατάλοιποι κατάλοιποι κατάλοιποι
38002009 λαοῦ λαοῦ λαοῦ
38002009 μου μου μου
38002009 διαρπῶνται διαρπῶνται διαρπῶνται
38002009 αὐτούς, αὐτούς αὐτούς
38002009 καὶ καὶ καί
38002009 οἱ οἱ οἱ
38002009 κατάλοιποι κατάλοιποι κατάλοιποι
38002009 ἔθνους ἔθνους ἔθνους
38002009 μου μου μου
