40001001 ΕΝ ΕΝ ΕΝ
40001009 τί τί τί
40001009 ἐστιν ἐστιν ἐστί(ν)
40001009 ταῦτα. ταῦτα ταῦτα
40001010 καὶ καὶ καί
40001010 ἀπεκρίθη ἀπεκρίθη ἀπεκρίθη
40001010 ὁ ὁ ὁ
40001010 ἀνὴρ ἀνὴρ ἀνήρ
40001010 ὁ ὁ ὁ
40001010 ἐφεστηκὼς ἐφεστηκὼς ἐφεστηκώς
40001010 ἀνὰ ἀνὰ ἀνά
40001010 μέσον μέσον μέσον
40001010 τῶν τῶν τῶν
40001010 ὀρέων ὀρέων ὀρέων
40001010 καὶ καὶ καί
40001010 εἶπεν εἶπεν εἶπεν
40001010 πρὸς πρὸς πρός
40001010 μέ μέ μέ
40001010 Οὗτοί Οὗτοί Οὗτοί
40001010 εἰσιν εἰσιν εἰσιν
40001010 οὓς οὓς οὕς
40001010 ἐξαπέστειλεν ἐξαπέστειλεν ἐξαπέστειλεν
40001010 Κύριος Κύριος Κύριος
40001010 περιοδεῦσαι περιοδεῦσαι περιοδεῦσαι
40001010 τὴν τὴν τήν
40001010 γῆν. γῆν γῆν
40001011 καὶ καὶ καί
40001011 ἀπεκρίθησαν ἀπεκρίθησαν ἀπεκρίθησαν
40001011 τῷ τῷ τῷ
40001011 ἀγγέλῳ ἀγγέλῳ ἀγγέλῳ
40001011 Κυρίου Κυρίου Κυρίου
40001011 τῷ τῷ τῷ
40001011 ἐφεστῶτι ἐφεστῶτι ἐφεστῶτι
40001011 ἀνὰ ἀνὰ ἀνά
40001011 μέσον μέσον μέσον
40001011 τῶν τῶν τῶν
40001011 ὀρέων ὀρέων ὀρέων
40001011 καὶ καὶ καί
40001011 εἶπον εἶπον εἶπον
40001011 Περιωδεύσαμεν Περιωδεύσαμεν Περιωδεύσαμεν
40001011 πᾶσαν πᾶσαν πᾶσαν
40001011 τὴν τὴν τήν
40001011 γῆν, γῆν γῆν
40001011 καὶ καὶ καί
40001011 ἰδοὺ ἰδοὺ ἰδού
40001011 πᾶσα πᾶσα πᾶσα
40001011 ἡ ἡ ἡ
40001011 γῆ γῆ γῆ
40001011 κατοικεῖται κατοικεῖται κατοικεῖται
40001011 καὶ καὶ καί
40001011 ἡσυχάζει. ἡσυχάζει ἡσυχάζει
40001012 καὶ καὶ καί
40001012 ἀπεκρίθη ἀπεκρίθη ἀπεκρίθη
40001012 ὁ ὁ ὁ
40001012 ἄγγελος ἄγγελος ἄγγελος
40001012 Κυρίου Κυρίου Κυρίου
40001012 καὶ καὶ καί
40001012 εἶπεν εἶπεν εἶπεν
40001012 Κύριε Κύριε Κύριε
40001012 Παντοκράτωρ, Παντοκράτωρ Παντοκράτωρ
40001012 ἕως ἕως ἕως
40001012 τίνος τίνος τίνος
40001012 οὐ οὐ οὐ
40001012 μὴ μὴ μή
40001012 ἐλεήσῃς ἐλεήσῃς ἐλεήσῃς
40001012 τὴν τὴν τήν
40001012 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
40001012 καὶ καὶ καί
40001012 τὰς τὰς τάς
40001012 πόλεις πόλεις πόλεις
40001012 Ἰούδα, Ἰούδα Ἰούδα
40001012 ἃς ἃς ἅς
40001012 ὑπερεῖδες ὑπερεῖδες ὑπερεῖδες
40001012 τοῦτο τοῦτο τοῦτο
40001012 ἑβδομηκοστὸν ἑβδομηκοστὸν ἑβδομηκοστόν
40001012 ἔτος; ἔτος ἔτος
40001013 καὶ καὶ καί
40001013 ἀπεκρίθη ἀπεκρίθη ἀπεκρίθη
40001013 Κύριος Κύριος Κύριος
40001013 Παντοκράτωρ Παντοκράτωρ Παντοκράτωρ
40001013 τῷ τῷ τῷ
40001013 ἀγγέλῳ ἀγγέλῳ ἀγγέλῳ
40001013 τῷ τῷ τῷ
40001013 λαλοῦντι λαλοῦντι λαλοῦντι
40001013 ἐν ἐν ἐν
40001013 ἐμοὶ ἐμοὶ ἐμοί
40001013 ῥήματα ῥήματα ῥήματα
40001013 καλὰ καλὰ καλά
40001013 καὶ καὶ καί
40001013 λόγους λόγους λόγους
40001013 παρακλητικούς. παρακλητικούς παρακλητικούς
40001014 καὶ καὶ καί
40001014 εἶπεν εἶπεν εἶπεν
40001014 πρὸς πρὸς πρός
40001014 μὲ μὲ μέ
40001014 ὁ ὁ ὁ
40001014 ἄγγελος ἄγγελος ἄγγελος
40001014 ὁ ὁ ὁ
40001014 λαλῶν λαλῶν λαλῶν
40001014 ἐν ἐν ἐν
40001014 ἐμοί ἐμοί ἐμοί
40001014 Ἀνάκραγε Ἀνάκραγε Ἀνάκραγε
40001014 λέγων λέγων λέγων
40001014 Τάδε Τάδε Τάδε
40001014 λέγει λέγει λέγει
40001014 Κύριος Κύριος Κύριος
40001014 Παντοκράτωρ Παντοκράτωρ Παντοκράτωρ
40001014 Ἐζήλωκα Ἐζήλωκα Ἐζήλωκα
40001014 τὴν τὴν τήν
40001014 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
40001014 καὶ καὶ καί
40001014 τὴν τὴν τήν
40001014 Σειὼν Σειὼν Σειών
40001014 ζῆλον ζῆλον ζῆλον
40001014 μέγαν, μέγαν μέγαν
40001015 καὶ καὶ καί
40001015 ὀργὴν ὀργὴν ὀργήν
40001015 μεγάλην μεγάλην μεγάλην
40001015 ἐγὼ ἐγὼ ἐγώ
40001015 ὀργίζομαι ὀργίζομαι ὀργίζομαι
40001015 ἐπὶ ἐπὶ ἐπί
40001015 τὰ τὰ τά
40001015 ἔθνη ἔθνη ἔθνη
40001015 τὰ τὰ τά
40001015 συνεπιτιθέμενα, συνεπιτιθέμενα συνεπιτιθέμενα
40001015 ἀνθ’ ἀνθ’ ἀντί
40001015 ὧν ὧν ὧν
40001015 μὲν μὲν μέν
40001015 ἐγὼ ἐγὼ ἐγώ
40001015 ὠργίσθην ὠργίσθην ὠργίσθην
40001015 ὀλίγα, ὀλίγα ὀλίγα
40001015 αὐτοὶ αὐτοὶ αὐτοί
40001015 δὲ δὲ δέ
40001015 συνεπέθεντο συνεπέθεντο συνεπέθεντο
40001015 εἰς εἰς εἰς
40001015 κακά. κακά κακά
40001016 διὰ διὰ διά
40001016 τοῦτο τοῦτο τοῦτο
40001016 τάδε τάδε τάδε
40001016 λέγει λέγει λέγει
40001016 Κύριος Κύριος Κύριος
40001016 Ἐπιβλέψω Ἐπιβλέψω Ἐπιβλέψω
40001016 ἐπὶ ἐπὶ ἐπί
40001016 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
40001016 ἐν ἐν ἐν
40001016 οἰκτιρμῷ, οἰκτιρμῷ οἰκτιρμῷ
40001016 καὶ καὶ καί
40001016 ὁ ὁ ὁ
40001016 οἶκός οἶκός οἶκός
40001016 μου μου μου
40001016 ἀνοικοδομηθήσεται ἀνοικοδομηθήσεται ἀνοικοδομηθήσεται
40001016 ἐν ἐν ἐν
40001016 αὐτῇ, αὐτῇ αὐτῇ
40001016 λέγει λέγει λέγει
40001016 Κύριος Κύριος Κύριος
40001016 Παντοκράτωρ, Παντοκράτωρ Παντοκράτωρ
40001016 καὶ καὶ καί
40001016 μέτρον μέτρον μέτρον
40001016 ἐκταθήσεται ἐκταθήσεται ἐκταθήσεται
40001016 ἐπὶ ἐπὶ ἐπί
40001016 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
40001016 ἔτι. ἔτι ἔτι
40001017 καὶ καὶ καί
40001017 εἶπεν εἶπεν εἶπεν
40001017 πρὸς πρὸς πρός
40001017 μὲ μὲ μέ
40001017 ὁ ὁ ὁ
40001017 ἄγγελος ἄγγελος ἄγγελος
40001017 ὁ ὁ ὁ
40001017 λαλῶν λαλῶν λαλῶν
40001017 ἐν ἐν ἐν
40001017 ἐμοί ἐμοί ἐμοί
40001017 Ἀνάκραγε Ἀνάκραγε Ἀνάκραγε
40001017 λέγων λέγων λέγων
40001017 Τάδε Τάδε Τάδε
40001017 λέγει λέγει λέγει
40001017 Κύριος Κύριος Κύριος
40001017 Παντοκράτωρ Παντοκράτωρ Παντοκράτωρ
40001017 Ἔτι Ἔτι Ἔτι
40001017 διαχυθήσονται διαχυθήσονται διαχυθήσονται
40001017 πόλεις πόλεις πόλεις
40001017 ἐν ἐν ἐν
40001017 ἀγαθοῖς, ἀγαθοῖς ἀγαθοῖς
40001017 καὶ καὶ καί
40001017 ἐλεήσει ἐλεήσει ἐλεήσει
40001017 Κύριος Κύριος Κύριος
40001017 ἔτι ἔτι ἔτι
40001017 τὴν τὴν τήν
40001017 Σειὼν Σειὼν Σειών
40001017 καὶ καὶ καί
40001017 αἱρετιεῖ αἱρετιεῖ αἱρετιεῖ
40001017 τὴν τὴν τήν
40001017 Ἰερουσαλήμ. Ἰερουσαλήμ Ἰερουσαλήμ
40001018 Καὶ Καὶ Καί
40001018 ἦρα ἦρα ἦρα
40001018 τοὺς τοὺς τούς
40001018 ὀφθαλμούς ὀφθαλμούς ὀφθαλμούς
40001018 μου μου μου
40001018 καὶ καὶ καί
40001018 εἶδον, εἶδον εἶδον
40001018 καὶ καὶ καί
40001018 ἰδοὺ ἰδοὺ ἰδού
40001018 τέσσαρα τέσσαρα τέσσαρα
40001018 κέρατα. κέρατα κέρατα
40001019 καὶ καὶ καί
40001019 εἶπα εἶπα εἶπα
40001019 πρὸς πρὸς πρός
40001019 τὸν τὸν τόν
40001019 ἄγγελον ἄγγελον ἄγγελον
40001019 τὸν τὸν τόν
40001019 λαλοῦντα λαλοῦντα λαλοῦντα
40001019 ἐν ἐν ἐν
40001019 ἐμοί ἐμοί ἐμοί
40001019 Τί Τί Τί
40001019 ἐστιν ἐστιν ἐστί(ν)
40001019 ταῦτα, ταῦτα ταῦτα
40001019 κύριε; κύριε κύριε
40001019 καὶ καὶ καί
40001019 εἶπεν εἶπεν εἶπεν
40001019 πρὸς πρὸς πρός
40001019 μέ μέ μέ
40001019 Ταῦτα Ταῦτα Ταῦτα
40001019 τὰ τὰ τά
40001019 κέρατα κέρατα κέρατα
40001019 τὰ τὰ τά
40001019 διασκορπίσαντα διασκορπίσαντα διασκορπίσαντα
40001019 τὸν τὸν τόν
40001019 Ἰούδαν Ἰούδαν Ἰούδαν
40001019 καὶ καὶ καί
40001019 τὸν τὸν τόν
40001019 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
40001019 καὶ καὶ καί
40001019 Ἰερουσαλήμ. Ἰερουσαλήμ Ἰερουσαλήμ
40001020 καὶ καὶ καί
40001020 ἔδειξέν ἔδειξέν ἔδειξέν
40001020 μοι μοι μοι
40001020 Κύριος Κύριος Κύριος
40001020 τέσσαρας τέσσαρας τέσσαρας
40001020 τέκτονας. τέκτονας τέκτονας
40001021 καὶ καὶ καί
40001021 εἶπα εἶπα εἶπα
40001021 Τί Τί Τί
40001021 οὗτοι οὗτοι οὗτοι
40001021 ἔρχονται ἔρχονται ἔρχονται
40001021 ποιῆσαι; ποιῆσαι ποιῆσαι
40001021 καὶ καὶ καί
40001021 εἶπεν εἶπεν εἶπεν
40001021 Ταῦτα Ταῦτα Ταῦτα
40001021 τὰ τὰ τά
40001021 κέρατα κέρατα κέρατα
40001021 τὰ τὰ τά
40001021 διασκορπίσαντα διασκορπίσαντα διασκορπίσαντα
40001021 τὸν τὸν τόν
40001021 Ἰούδαν Ἰούδαν Ἰούδαν
40001021 καὶ καὶ καί
40001021 τὸν τὸν τόν
40001021 Ἰσραὴλ Ἰσραὴλ Ἰσραήλ
40001021 κατέαξαν, κατέαξαν κατέαξαν
40001021 καὶ καὶ καί
40001021 οὐδεὶς οὐδεὶς οὐδείς
40001021 αὐτῶν αὐτῶν αὐτῶν
40001021 ἦρεν ἦρεν ἦρεν
40001021 κεφαλήν· κεφαλήν κεφαλήν
40001021 καὶ καὶ καί
40001021 ἐξήλθοσαν ἐξήλθοσαν ἐξήλθοσαν
40001021 οὗτοι οὗτοι οὗτοι
40001021 τοῦ τοῦ τοῦ
40001021 ὀξῦναι ὀξῦναι ὀξῦναι
40001021 αὐτὰ αὐτὰ αὐτά
40001021 εἰς εἰς εἰς
40001021 χεῖρας χεῖρας χεῖρας
40001021 αὐτῶν αὐτῶν αὐτῶν
40001021 τὰ τὰ τά
40001021 τέσσαρα τέσσαρα τέσσαρα
40001021 κέρατα, κέρατα κέρατα
40001021 τὰ τὰ τά
40001021 ἔθνη ἔθνη ἔθνη
40001021 τὰ τὰ τά
40001021 ⸂⸆⸃ ⸂⸆⸃ ⸂⸆⸃
40001021 ἐπαιρόμενα ἐπαιρόμενα ἐπαιρόμενα
40001021 κέρας κέρας κέρας
40001021 ἐπὶ ἐπὶ ἐπί
40001021 τὴν τὴν τήν
40001021 γῆν γῆν γῆν
40001021 Κυρίου Κυρίου Κυρίου
40001021 τοῦ τοῦ τοῦ
40001021 διασκορπίσαι διασκορπίσαι διασκορπίσαι
40001021 αὐτήν. αὐτήν αὐτήν
40002001 Καὶ Καὶ Καί
40002001 ἦρα ἦρα ἦρα
40002001 τοὺς τοὺς τούς
40002001 ὀφθαλμούς ὀφθαλμούς ὀφθαλμούς
40002001 μου μου μου
40002001 καὶ καὶ καί
40002001 εἶδον, εἶδον εἶδον
40002001 καὶ καὶ καί
40002001 ἰδοὺ ἰδοὺ ἰδού
40002001 ἀνὴρ ἀνὴρ ἀνήρ
40002001 καὶ καὶ καί
40002001 ἐν ἐν ἐν
40002001 τῇ τῇ τῇ
40002001 χειρὶ χειρὶ χειρί
40002001 αὐτοῦ αὐτοῦ αὐτοῦ
40002001 σχοινίον σχοινίον σχοινίον
40002001 γεωμετρικόν. γεωμετρικόν γεωμετρικόν
40002002 καὶ καὶ καί
40002002 εἶπα εἶπα εἶπα
40002002 πρὸς πρὸς πρός
40002002 αὐτόν αὐτόν αὐτόν
40002002 Ποῦ Ποῦ Ποῦ
40002002 σὺ σὺ σύ
40002002 πορεύῃ; πορεύῃ πορεύῃ
40002002 καὶ καὶ καί
40002002 εἶπεν εἶπεν εἶπεν
40002002 πρὸς πρὸς πρός
40002002 μέ μέ μέ
40002002 Διαμετρῆσαι Διαμετρῆσαι Διαμετρῆσαι
40002002 τὴν τὴν τήν
40002002 Ἰερουσαλήμ, Ἰερουσαλήμ Ἰερουσαλήμ
40002002 τοῦ τοῦ τοῦ
40002002 ἰδεῖν ἰδεῖν ἰδεῖν
40002002 πηλίκον πηλίκον πηλίκον
40002002 τὸ τὸ τό
40002002 πλάτος πλάτος πλάτος
40002002 αὐτῆς αὐτῆς αὐτῆς
40002002 ἐστιν ἐστιν ἐστί(ν)
40002002 καὶ καὶ καί
40002002 πηλίκον πηλίκον πηλίκον
40002002 τὸ τὸ τό
40002002 μῆκος. μῆκος μῆκος
40002003 καὶ καὶ καί
40002003 ἰδοὺ ἰδοὺ ἰδού
40002003 ὁ ὁ ὁ
40002003 ἄγγελος ἄγγελος ἄγγελος
40002003 ὁ ὁ ὁ
40002003 λαλῶν λαλῶν λαλῶν
40002003 ἐν ἐν ἐν
40002003 ἐμοὶ ἐμοὶ ἐμοί
40002003 ἱστήκει, ἱστήκει ἱστήκει
40002003 καὶ καὶ καί
40002003 ἄγγελος ἄγγελος ἄγγελος
40002003 ἕτερος ἕτερος ἕτερος
40002003 ἐξεπορεύετο ἐξεπορεύετο ἐξεπορεύετο
40002003 εἰς εἰς εἰς
40002003 συνάντησιν συνάντησιν συνάντησιν
40002003 αὐτῷ, αὐτῷ αὐτῷ
40002004 καὶ καὶ καί
40002004 εἶπεν εἶπεν εἶπεν
40002004 πρὸς πρὸς πρός
40002004 αὐτὸν αὐτὸν αὐτόν
40002004 λέγων λέγων λέγων
40002004 Δράμε Δράμε Δράμε
40002004 καὶ καὶ καί
40002004 λάλησον λάλησον λάλησον
40002004 πρὸς πρὸς πρός
40002004 τὸν τὸν τόν
40002004 νεανίαν νεανίαν νεανίαν
40002004 ἐκεῖνον ἐκεῖνον ἐκεῖνον
40002004 λέγων λέγων λέγων
40002004 Κατακάρπως Κατακάρπως Κατακάρπως
40002004 κατοικηθήσεται κατοικηθήσεται κατοικηθήσεται
40002004 Ἰερουσαλὴμ Ἰερουσαλὴμ Ἰερουσαλήμ
40002004 ἀπὸ ἀπὸ ἀπό
40002004 πλήθους πλήθους πλήθους
40002004 ἀνθρώπων ἀνθρώπων ἀνθρώπων
40002004 καὶ καὶ καί
40002004 κτηνῶν κτηνῶν κτηνῶν
40002004 ἐν ἐν ἐν
40002004 μέσῳ μέσῳ μέσῳ
40002004 αὐτῆς· αὐτῆς αὐτῆς
40002005 καὶ καὶ καί
40002005 ἐγὼ ἐγὼ ἐγώ
40002005 ἔσομαι ἔσομαι ἔσομαι
40002005 αὐτῇ, αὐτῇ αὐτῇ
40002005 λέγει λέγει λέγει
40002005 Κύριος, Κύριος Κύριος
40002005 τεῖχος τεῖχος τεῖχος
40002005 πυρὸς πυρὸς πυρός
40002005 κυκλόθεν, κυκλόθεν κυκλόθεν
40002005 καὶ καὶ καί
40002005 εἰς εἰς εἰς
40002005 δόξαν δόξαν δόξαν
40002005 ἔσομαι ἔσομαι ἔσομαι
40002005 ἐν ἐν ἐν
40002005 μέσῳ μέσῳ μέσῳ
40002005 αὐτῆς. αὐτῆς αὐτῆς
40002006 ὢ ὢ ὤ
40002006 ὢ ὢ ὤ
40002006 φεύγετε φεύγετε φεύγετε
40002006 ἀπὸ ἀπὸ ἀπό
40002006 γῆς γῆς γῆς
40002006 βορρᾶ, βορρᾶ βορρᾶ
40002006 λέγει λέγει λέγει
40002006 Κύριος, Κύριος Κύριος
